date,equity,ret_m,regime,n_picks,gross,picks,weights_csv
2003-09-30,1.0577782123223984,0.05883704937177035,bull,3,1.0,"CSX,WEN,MO","0.3276,0.4239,0.2485"
2003-10-31,1.1484677436608475,0.08573586625435986,recovery,3,1.0,"CSX,WEN,MO","0.3276,0.4239,0.2485"
2003-11-28,1.215718755781364,0.058557162351070995,recovery,3,1.0,"CSX,WEN,MO","0.3276,0.4239,0.2485"
2003-12-31,1.1662653061205204,-0.040678363664019446,recovery,3,1.0,"CSX,WEN,MO","0.3276,0.4239,0.2485"
2004-01-30,1.1493400387555814,-0.01451236461902421,recovery,3,1.0,"CSX,WEN,MO","0.3276,0.4239,0.2485"
2004-02-27,1.1229546765422858,-0.02295696775852675,recovery,3,1.0,"CSX,WEN,MO","0.3276,0.4239,0.2485"
2004-03-31,1.1350908021122854,0.011819134713440446,bull,3,1.0,"MO,ASH,BEN","0.2818,0.3941,0.3241"
2004-04-30,1.057400690548163,-0.06844396185710358,bull,3,1.0,"MO,ASH,BEN","0.2818,0.3941,0.3241"
2004-05-31,1.123406629707455,0.06242282584955949,recovery,3,1.0,"MO,ASH,BEN","0.2818,0.3941,0.3241"
2004-06-30,1.0906747853413055,-0.029136239274885886,recovery,3,1.0,"MO,ASH,BEN","0.2818,0.3941,0.3241"
2004-07-30,1.1316036761460129,0.03752620978754859,normal,3,1.0,"MO,ASH,BEN","0.2818,0.3941,0.3241"
2004-08-31,1.1817660719366834,0.044328590343142266,normal,3,1.0,"MO,ASH,BEN","0.2818,0.3941,0.3241"
2004-09-30,1.208075515683114,0.023286104754908537,normal,3,0.9999999999999999,"T,CAG,NI","0.2488,0.3749,0.3762"
2004-10-29,1.225360798599268,0.014308114593631138,normal,3,0.9999999999999999,"T,CAG,NI","0.2488,0.3749,0.3762"
2004-11-30,1.2943371180239522,0.05629062028386439,recovery,3,0.9999999999999999,"T,CAG,NI","0.2488,0.3749,0.3762"
2004-12-31,1.287201756786662,-0.005512753314363535,recovery,3,0.9999999999999999,"T,CAG,NI","0.2488,0.3749,0.3762"
2005-01-31,1.2500829914817309,-0.02883678887884182,normal,3,0.9999999999999999,"T,CAG,NI","0.2488,0.3749,0.3762"
2005-02-28,1.243268510943134,-0.005451222506850971,recovery,3,0.9999999999999999,"T,CAG,NI","0.2488,0.3749,0.3762"
2005-03-31,1.174727409853915,-0.05418394914944735,normal,3,1.0,"AAPL,WEN,CSX","0.2234,0.3573,0.4193"
2005-04-29,1.2752178861886314,0.08554365505714473,normal,3,1.0,"AAPL,WEN,CSX","0.2234,0.3573,0.4193"
2005-05-31,1.283027224407767,0.006123924627873721,recovery,3,1.0,"AAPL,WEN,CSX","0.2234,0.3573,0.4193"
2005-06-30,1.3984178164761614,0.08993619922730599,normal,3,1.0,"AAPL,WEN,CSX","0.2234,0.3573,0.4193"
2005-07-29,1.386023878490041,-0.00886282900582006,recovery,3,1.0,"AAPL,WEN,CSX","0.2234,0.3573,0.4193"
2005-08-31,1.4771402650875378,0.06573940608928092,bull,3,1.0,"AAPL,WEN,CSX","0.2234,0.3573,0.4193"
2005-09-30,1.4002200532490028,-0.05112486061649376,recovery,3,1.0,"CSX,CMS,ETR","0.3120,0.2944,0.3936"
2005-10-31,1.401385747327824,0.0008325077734148852,normal,3,1.0,"CSX,CMS,ETR","0.3120,0.2944,0.3936"
2005-11-30,1.4255374878588403,0.017234184504208678,recovery,3,1.0,"CSX,CMS,ETR","0.3120,0.2944,0.3936"
2005-12-30,1.4555875379516234,0.021079803476735166,normal,3,1.0,"CSX,CMS,ETR","0.3120,0.2944,0.3936"
2006-01-31,1.4902324501146709,0.023801325073036447,recovery,3,1.0,"CSX,CMS,ETR","0.3120,0.2944,0.3936"
2006-02-28,1.4632507756347766,-0.018105681753083566,recovery,3,1.0,"CSX,CMS,ETR","0.3120,0.2944,0.3936"
2006-03-31,1.490820528089765,0.019861301821836867,recovery,3,1.0,"PEG,EXC,ADM","0.3718,0.3817,0.2465"
2006-04-28,1.5856154435500718,0.06358573260442706,recovery,3,1.0,"PEG,EXC,ADM","0.3718,0.3817,0.2465"
2006-05-31,1.6126291131805064,0.01703670946213343,bull,3,1.0,"PEG,EXC,ADM","0.3718,0.3817,0.2465"
2006-06-30,1.662290703640422,0.030795419761442067,normal,3,1.0,"PEG,EXC,ADM","0.3718,0.3817,0.2465"
