name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,spec_name,spec_strategy,spec_weights,spec_k_normal,spec_k_recovery,spec_k_bull,spec_weighting,spec_regime_gate,spec_hold_months,spec_cost_bps,spec_cash_yield_yr,spec_pullback_filter,spec_min_pick_mom,spec_quality_blend,spec_spy_dd_scale,spec_crash_persist,spec_monthly_exposure
ml_k3_ew_h3,0.30572796951147163,0.1194382410561079,18.628972845536374,0.8304824139967727,-0.5671508992865044,5,0.2720376462563861,0.1815347566839961,0.14214326137462896,0.9596905360668715,0.7618643286447714,0.5331660597319612,-0.36501792562902785,-0.46771217431303713,12.397744891695151,10,7,10,ml_k3_ew_h3,ml_3plus6,,3,3,3,ew,tight,3,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k3_ew_h6,0.3983574048064116,0.1194382410561079,27.89191637503037,0.9564410593351212,-0.49456494553078356,4,0.42875294917984574,0.3992237160170653,0.14492104439496223,1.0930845751878877,1.0318641464482758,0.7301722273690158,-0.29730680292713835,-0.47069488602771037,28.069275184041118,10,9,10,ml_k3_ew_h6,ml_3plus6,,3,3,3,ew,tight,6,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k3_ew_h12,0.3562856705123847,0.1194382410561079,23.68474294562768,0.995595739400123,-0.5845459506215872,4,0.3897255800545946,0.3686291229392761,0.10710856142581049,0.6596371980921731,1.0957981897830735,0.5182391499387614,-0.31605897285483736,-0.5217838675243694,24.166538271516004,10,9,10,ml_k3_ew_h12,ml_3plus6,,3,3,3,ew,tight,12,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k3_invvol_h3,0.3011232397100032,0.1194382410561079,18.16849986538953,0.866894650332519,-0.5142326547025563,5,0.2870448331734704,0.23958584367062719,0.11068626977870855,0.9192964567504247,0.8557609661637973,0.44278148433239123,-0.3437596427130405,-0.48586929763156766,13.898463583403574,10,8,10,ml_k3_invvol_h3,ml_3plus6,,3,3,3,invvol,tight,3,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k3_invvol_h6,0.3820068043712843,0.1194382410561079,26.256856331517643,0.9706635072032087,-0.4598487549751292,4,0.42483187571768866,0.3477814420211862,0.20917687748306846,1.0609166145484568,1.125386616744096,0.8034466698267463,-0.2943144445298633,-0.3968204881178004,27.6771678378254,10,9,10,ml_k3_invvol_h6,ml_3plus6,,3,3,3,invvol,tight,6,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k3_invvol_h12,0.34993199662858854,0.1194382410561079,23.049375557248062,1.0259288338727133,-0.5534970929084844,4,0.4005634665818102,0.37144145236197346,0.14317450180540425,0.5862799394453693,1.2196840012673917,0.6850801090847377,-0.27316236484805245,-0.473678659199944,25.250326924237562,10,10,10,ml_k3_invvol_h12,ml_3plus6,,3,3,3,invvol,tight,12,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k4_ew_h3,0.28201750091077726,0.1194382410561079,16.257925985466937,0.8104954157272376,-0.49187537123784,5,0.26323094500624533,0.1660010947153049,0.103058824294471,1.1675404829516376,0.7486011944689407,0.47339208324079635,-0.33733586059398,-0.49187537123784,11.51707476668108,10,6,10,ml_k4_ew_h3,ml_3plus6,,4,4,4,ew,tight,3,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k4_ew_h6,0.3206111122634123,0.1194382410561079,20.117287120730442,0.8689588858003371,-0.5449419004095041,4,0.32599494087617736,0.3118314402362389,0.06592205538352225,0.8467567007738821,0.9079684950851412,0.4102161654397967,-0.29006150210288006,-0.5355839038564999,17.79347435367427,10,8,10,ml_k4_ew_h6,ml_3plus6,,4,4,4,ew,tight,6,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k4_ew_h12,0.307019906453198,0.1194382410561079,18.75816653970901,0.8664129940974449,-0.6450047768085897,4,0.3100710518699629,0.2975508184663872,0.09826398729811325,0.5377522884007127,0.9957960234415655,0.5414705733068843,-0.3310664975720735,-0.6176597939888648,16.201085453052833,10,8,10,ml_k4_ew_h12,ml_3plus6,,4,4,4,ew,tight,12,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k4_invvol_h3,0.2773323081791905,0.1194382410561079,15.789406712308264,0.8453783674439795,-0.4184577297659087,5,0.27936940712783603,0.1745619134894909,0.07097765775214415,1.1725499668894201,0.8339391461621528,0.38933388611918873,-0.31696348842406874,-0.4184577297659088,13.130920978840146,10,7,10,ml_k4_invvol_h3,ml_3plus6,,4,4,4,invvol,tight,3,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k4_invvol_h6,0.3012809083520933,0.1194382410561079,18.18426672959854,0.8706398298525869,-0.49567045191572306,4,0.3117511787745812,0.2505598717278874,0.14452756303518055,0.8677431858486608,0.9585515751256244,0.6977160645696983,-0.27561639227723916,-0.4589946863225302,16.369098143514663,10,9,10,ml_k4_invvol_h6,ml_3plus6,,4,4,4,invvol,tight,6,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k4_invvol_h12,0.2940865911554942,0.1194382410561079,17.46483500993863,0.8867307110652884,-0.6050375469484868,4,0.3051193716734664,0.28620647716405156,0.12942682778522085,0.4617852737496031,1.0750633396697882,0.7102439384073184,-0.2890682912215482,-0.5785400800818105,15.705917433403178,10,8,10,ml_k4_invvol_h12,ml_3plus6,,4,4,4,invvol,tight,12,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k5_ew_h3,0.25700730933896265,0.1194382410561079,13.756906828285477,0.7965346169727197,-0.6038255844582024,5,0.22065712167751855,0.1765587842023687,0.1254718822221459,0.6985808230085537,0.7493151164155782,0.49602861678419885,-0.3258599260012742,-0.5822499481045835,7.259692433808398,10,5,10,ml_k5_ew_h3,ml_3plus6,,5,5,5,ew,tight,3,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k5_ew_h6,0.298656173679412,0.1194382410561079,17.92179326233041,0.86005999520461,-0.5878799902841436,4,0.29607292391577766,0.2973414323467706,0.04753139829500763,0.674920288177645,0.893450825436884,0.3371123276700551,-0.27495773827769027,-0.5635271091433215,14.801272657634314,10,8,10,ml_k5_ew_h6,ml_3plus6,,5,5,5,ew,tight,6,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k5_ew_h12,0.2998878006580121,0.1194382410561079,18.04495596019042,0.8893826647860847,-0.6587701561287463,4,0.2978783165244777,0.30644351097029787,0.1137399222812967,0.5200648590095072,1.0133014353919898,0.6494752857036601,-0.3185768817770414,-0.6507509370060729,14.98181191850431,10,7,10,ml_k5_ew_h12,ml_3plus6,,5,5,5,ew,tight,12,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k5_invvol_h3,0.2508791936768697,0.1194382410561079,13.144095262076183,0.8226151740745721,-0.5587626606314039,5,0.22742306608417504,0.17234690001720754,0.1068456472613013,0.6626159634138515,0.831088580415039,0.43689664414801344,-0.30400089791604634,-0.527521672044769,7.9362868744740425,10,7,10,ml_k5_invvol_h3,ml_3plus6,,5,5,5,invvol,tight,3,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k5_invvol_h6,0.2686746455284157,0.1194382410561079,14.92364044723078,0.8337767818912679,-0.5704781808576312,4,0.2765872604913181,0.24569458206520023,0.1390323512966236,0.62388916981891,0.9304760527366251,0.7734177398547893,-0.262047076777291,-0.5158703487051794,12.852706315188351,10,8,10,ml_k5_invvol_h6,ml_3plus6,,5,5,5,invvol,tight,6,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_k5_invvol_h12,0.27865204677769717,0.1194382410561079,15.921380572158927,0.8856853138698435,-0.6383928507791357,4,0.28760920639111537,0.2756373594052476,0.13531694325070753,0.4485626386149004,1.0748212689956684,0.7390608116319379,-0.28099890877791667,-0.631379952136184,13.954900905168074,10,9,10,ml_k5_invvol_h12,ml_3plus6,,5,5,5,invvol,tight,12,10.0,0.03,0.0,0.0,0.0,0.0,1,False
ml_filtered_pull50_mom30_k3_h3,0.25615856171038054,0.1194382410561079,13.672032065427263,1.0669871593519389,-0.35655006322255234,5,0.22913584451088775,0.2170084802890062,0.177265518300473,0.3690586447466251,0.9234915959098522,0.7487699141351171,-0.29516492271630207,-0.3565500632225524,8.107564717145312,10,9,10,ml_filtered_pull50_mom30_k3_h3,ml_3plus6,,3,3,3,ew,tight,3,10.0,0.03,0.5,0.3,0.0,0.0,1,False
ml_filtered_pull50_mom30_k3_h6,0.2599618760857758,0.1194382410561079,14.052363502966791,1.0336376796575943,-0.37728194078032506,4,0.26002510419025215,0.2327029218026797,0.1537987376656449,0.4125499473751528,1.0022980058182998,0.8308766405064846,-0.29628940287836647,-0.36235274687379165,11.196490685081754,10,9,10,ml_filtered_pull50_mom30_k3_h6,ml_3plus6,,3,3,3,ew,tight,6,10.0,0.03,0.5,0.3,0.0,0.0,1,False
ml_filtered_pull50_mom30_k5_h3,0.23656039081590086,0.1194382410561079,11.712214975979297,1.1486807096695524,-0.28563407599766044,5,0.22160629275501292,0.2352785573441447,0.1375341432155044,0.29523347062634286,1.0093483200688034,0.887632596300025,-0.22339560138061004,-0.2856340759976605,7.354609541557833,10,8,10,ml_filtered_pull50_mom30_k5_h3,ml_3plus6,,5,5,5,ew,tight,3,10.0,0.03,0.5,0.3,0.0,0.0,1,False
ml_filtered_pull50_mom30_k5_h6,0.2400582768295454,0.1194382410561079,12.062003577343749,1.076658205405184,-0.37192729760287147,4,0.223911303345892,0.2001616463980358,0.14847023129776993,0.3312050036119152,0.9954741390988968,0.7416679908372847,-0.27003635128277886,-0.3719272976028713,7.585110600645737,10,9,10,ml_filtered_pull50_mom30_k5_h6,ml_3plus6,,5,5,5,ew,tight,6,10.0,0.03,0.5,0.3,0.0,0.0,1,False
