date,equity,ret_m,regime,n_picks,gross,picks
2007-03-30,5.899121463688651,0.20692675753853476,normal,2,2.5,NVDA|HPQ
2007-04-30,6.954638386410997,0.17892781649258388,normal,2,2.5,NVDA|HPQ
2007-05-31,7.926002372497617,0.1396713865072577,normal,2,2.5,NVDA|HPQ
2007-06-29,9.081287744624822,0.1457588980967156,normal,2,2.5,NVDA|HPQ
2007-07-31,11.07086178331734,0.2190850124609408,normal,2,2.5,NVDA|HPQ
2007-08-31,11.855086966884741,0.07083686879273918,normal,2,2.5,NVDA|HPQ
2007-09-28,12.259337846151398,0.03409936008026481,normal,2,2.5,NVDA|HPQ
2007-10-31,10.788218735394608,-0.11999988329048472,normal,2,2.5,NVDA|HPQ
2007-11-30,11.333606727727926,0.05055403544460749,normal,2,2.5,NVDA|HPQ
2007-12-31,9.21467744018484,-0.18695983886215822,normal,2,1.0,NVDA|HPQ
2008-01-31,9.308280128587556,0.010157999453623924,crash,2,1.0,NVDA|HPQ
2008-02-29,8.801059608122616,-0.05449132529941454,crash,2,1.0,NVDA|HPQ
2008-03-31,8.822765395398372,0.0024662697723036864,cash,0,0.0,
2008-04-30,7.185731983895389,-0.1855465195024679,normal,2,1.0,MBI|FHN
2008-05-30,5.308777775819977,-0.2612057076832295,normal,2,1.0,MBI|FHN
2008-06-30,6.867096654241915,0.2935362797666256,crash,2,1.0,MBI|FHN
2008-07-31,11.710996924817165,0.7053781990359921,normal,2,1.0,MBI|FHN
2008-08-29,9.573050729502171,-0.1825588554962729,normal,2,1.0,MBI|FHN
2008-09-30,10.764504268695195,0.12445912727916605,crash,2,1.0,MBI|FHN
2008-10-31,8.582576101238521,-0.20269657691548792,crash,2,1.0,MBI|FHN
2008-11-28,7.652474282017687,-0.10837093761238124,crash,2,1.0,MBI|FHN
2008-12-31,7.013403231175301,-0.08351168880686331,normal,2,1.0,MBI|FHN
2009-01-30,6.16643791506904,-0.12076381297191248,crash,2,1.0,MBI|FHN
2009-02-27,8.24494321844277,0.3370674175271348,crash,2,1.0,MBI|FHN
2009-03-31,8.729620223154972,0.058784759563661776,normal,2,1.0,MBI|FHN
2009-04-30,10.101356456630613,0.15713584307335202,normal,2,1.0,MBI|FHN
2009-05-29,7.11774420917886,-0.2953674845810718,normal,2,2.5,MBI|FHN
2009-06-30,7.713547827473588,0.08370680383911444,crash,2,2.5,MBI|FHN
2009-07-31,12.108098616621518,0.5697184858951313,normal,2,2.5,MBI|FHN
2009-08-31,13.70755544051682,0.13209810016740625,normal,2,2.5,MBI|FHN
2009-09-30,5.81608836885234,-0.5757019992302104,normal,2,2.5,MBI|FHN
2009-10-30,6.742246999526827,0.15924081133884857,normal,2,2.5,HBAN|NVDA
2009-11-30,11.618866524248505,0.7232929207523724,normal,2,2.5,HBAN|NVDA
2009-12-31,10.651759987695392,-0.08323587628231788,normal,2,2.5,HBAN|NVDA
2010-01-29,11.632685264446463,0.09209044119321202,normal,2,2.5,HBAN|NVDA
2010-02-26,14.161274488887603,0.2173693491191917,normal,2,2.5,HBAN|NVDA
2010-03-31,14.344762300528092,0.012957012575702281,normal,2,2.5,HBAN|NVDA
2010-04-30,9.217916346629535,-0.35740194549684634,normal,2,2.5,HBAN|NVDA
2010-05-31,7.4996706466003324,-0.18640283068499158,crash,2,1.0,HBAN|NVDA
2010-06-30,7.179765231899275,-0.042655928476815604,crash,2,1.0,HBAN|NVDA
2010-07-30,6.990803044949248,-0.026318713891991728,normal,2,1.0,HBAN|NVDA
2010-08-31,8.387034164252338,0.19972399598810694,crash,2,1.0,HBAN|NVDA
2010-09-30,8.753385466407762,0.04368067364228763,normal,2,2.5,HBAN|NVDA
2010-10-29,10.966116734140376,0.2527857680007643,normal,2,2.5,HBAN|NVDA
2010-11-30,14.909714441621386,0.35961660842106147,normal,2,2.5,HBAN|NVDA
2010-12-31,29.9769377458885,1.0105641770177722,normal,2,2.5,HBAN|NVDA
2011-01-31,25.861467901052535,-0.13728786708376917,normal,2,2.5,HBAN|NVDA
2011-02-28,16.79218878862585,-0.35068694271826595,normal,2,2.5,HBAN|NVDA
2011-03-31,19.477726541842017,0.159927796609529,normal,2,2.5,HBAN|NVDA
2011-04-29,20.39608169995626,0.04714899124091468,normal,2,2.5,KDP|RF
2011-05-31,19.103770013775232,-0.0633607819968577,normal,2,2.5,KDP|RF
2011-06-30,15.60858712188711,-0.18295775594910513,normal,2,2.5,KDP|RF
2011-07-29,12.669528698247145,-0.1882975313965911,normal,2,2.5,KDP|RF
2011-08-31,11.667765994709859,-0.07906866367301281,crash,2,1.0,KDP|RF
2011-09-30,12.11742774504014,0.03853880430359663,crash,2,1.0,KDP|RF
2011-10-31,12.10931000645112,-0.0006699225908190776,normal,2,1.0,KDP|RF
2011-11-30,13.029754134949854,0.07601127793477716,normal,2,1.0,KDP|RF
2011-12-30,14.98869888180946,0.150343953275765,normal,2,2.5,KDP|RF
2012-01-31,15.75878970780659,0.051378097062962994,normal,2,2.5,KDP|RF
2012-02-29,19.375886017256406,0.22952881385668703,normal,2,2.5,KDP|RF
2012-03-30,19.97297264228116,0.030815964983123063,normal,2,2.5,KDP|RF
2012-04-30,19.31954961333498,-0.0327153619368072,normal,2,2.5,KDP|RF
2012-05-31,22.66918256943823,0.17338048883868518,normal,2,2.5,KDP|RF
2012-06-29,24.749605230243642,0.09177316625479738,normal,2,2.5,KDP|RF
2012-07-31,23.96774391345069,-0.031590860117539483,normal,2,2.5,KDP|RF
2012-08-31,24.662717665637373,0.028996210686173973,normal,2,2.5,KDP|RF
2012-09-28,21.057757229388162,-0.14617044581717012,normal,2,2.5,KDP|RF
2012-10-31,23.076629167909854,0.09587307501599265,normal,2,2.5,AMD|STZ
2012-11-30,24.80316270847248,0.07481740630314959,normal,2,2.5,AMD|STZ
2012-12-31,23.917308931680406,-0.035715355626380556,normal,2,2.5,AMD|STZ
2013-01-31,35.22980304472323,0.4729835678987496,normal,2,2.5,AMD|STZ
2013-02-28,39.86582519824886,0.13159375735482592,normal,2,2.5,AMD|STZ
2013-03-28,46.30180502908664,0.16144102872152483,normal,2,2.5,AMD|STZ
2013-04-30,71.88974177442505,0.5526336765761973,normal,2,2.5,AMD|STZ
2013-05-31,71.45579084922491,-0.006036340018604908,normal,2,2.5,AMD|STZ
2013-06-28,65.28353399576012,-0.08637867946194223,normal,2,2.5,AMD|STZ
2013-07-31,59.564655392835895,-0.08760062841107286,normal,2,2.5,AMD|STZ
2013-08-30,74.86220189997226,0.25682254696593554,normal,2,2.5,AMD|STZ
2013-09-30,79.29302268142578,0.05918635398106244,normal,2,2.5,AMD|STZ
2013-10-31,95.50036397159747,0.20439807617484376,normal,2,2.5,AMD|STZ
2013-11-29,101.59053473030173,0.06377117851106323,normal,2,2.5,AMD|STZ
2013-12-31,101.6866592100271,0.0009461952334493505,normal,2,2.5,AMD|STZ
2014-01-31,118.48032235627323,0.16515109530307154,normal,2,2.5,AMD|STZ
2014-02-28,136.55977919723315,0.15259459529992286,normal,2,2.5,AMD|STZ
2014-03-31,127.26087973739041,-0.06809398429395788,normal,2,2.5,AMD|STZ
2014-04-30,154.52840392874438,0.21426477836411262,normal,2,2.5,ORLY|NFLX
2014-05-30,165.22373263536753,0.06921270416767497,normal,2,2.5,ORLY|NFLX
2014-06-30,158.31695195710057,-0.04180259438581701,normal,2,2.5,ORLY|NFLX
2014-07-31,184.47388032392368,0.16521874659329533,normal,2,2.5,ORLY|NFLX
2014-08-29,164.4273915239908,-0.10866844002377246,normal,2,2.5,ORLY|NFLX
2014-09-30,195.7576337930159,0.1905415027182614,normal,2,2.5,ORLY|NFLX
2014-10-31,190.5507263408285,-0.026598745353108064,normal,2,2.5,ORLY|NFLX
2014-11-30,205.57361976018174,0.07883933957030717,normal,2,2.5,ORLY|NFLX
2014-12-31,241.46037813122987,0.17456888881420157,normal,2,2.5,ORLY|NFLX
2015-01-31,300.81710522534576,0.2458238803132182,normal,2,2.5,ORLY|NFLX
2015-02-28,291.9550824590521,-0.02945983659956761,normal,2,2.5,ORLY|NFLX
2015-03-31,369.9208018679403,0.2670469674725503,normal,2,2.5,ORLY|NFLX
2015-04-30,408.0845681766166,0.10316739722655704,normal,2,2.5,ORLY|NFLX
2015-05-29,443.86358705448225,0.0876755007858585,normal,2,2.5,ORLY|NFLX
2015-06-30,565.3622076385884,0.2737296415558251,normal,2,2.5,ORLY|NFLX
2015-07-31,565.0318368782342,-0.0005843523954919098,normal,2,2.5,ORLY|NFLX
2015-08-31,563.4304388098741,-0.0028341731630695914,crash,2,1.0,ORLY|NFLX
2015-09-30,613.0019453693101,0.08798159123980803,crash,2,1.0,ORLY|NFLX
2015-10-30,772.7622535770836,0.2606195778245435,normal,2,2.5,NVDA|GNW
2015-11-30,628.0706164634878,-0.18723952476175493,normal,2,2.5,NVDA|GNW
2015-12-31,524.4266350075469,-0.16501963113564333,normal,2,1.0,NVDA|GNW
2016-01-29,502.27360257299034,-0.042242386171399894,crash,2,1.0,NVDA|GNW
2016-02-29,599.1698501661994,0.19291526987848845,crash,2,1.0,NVDA|GNW
2016-03-31,738.1351706155251,0.23192976150381947,normal,2,2.5,NVDA|GNW
2016-04-29,1157.3051172158623,0.5678769462384442,normal,2,2.5,NVDA|GNW
2016-05-31,836.333635552206,-0.2773438714552821,normal,2,2.5,NVDA|GNW
2016-06-30,1198.9374774966282,0.43356362404939686,normal,2,2.5,NVDA|GNW
2016-07-29,2071.2549917140755,0.72757548295082,normal,2,2.5,NVDA|GNW
2016-08-31,2537.0370796024317,0.22487916251339782,normal,2,2.5,NVDA|GNW
2016-09-30,2287.9071320509597,-0.0981972039567163,normal,2,2.5,NVDA|GNW
2016-10-31,3416.7563636279747,0.493398187261681,normal,2,2.5,NVDA|GNW
2016-11-30,3895.5788258630446,0.14013948062912152,normal,2,2.5,NVDA|GNW
2016-12-30,3589.739971688079,-0.0785092197710075,normal,2,2.5,NVDA|GNW
2017-01-31,3917.1655732837544,0.0912115095182516,normal,2,2.5,NVDA|GNW
2017-02-28,4379.312064804874,0.11797982058075289,normal,2,2.5,NVDA|GNW
2017-03-31,3992.405575479381,-0.08834869120995886,normal,2,2.5,NVDA|GNW
2017-04-28,6634.337730596902,0.6617394213012278,normal,2,2.5,COL|NVDA
2017-05-31,6889.481169938638,0.03845801189243674,normal,2,2.5,COL|NVDA
2017-06-30,8242.989099774739,0.19646006665087612,normal,2,2.5,COL|NVDA
2017-07-31,8898.082925577222,0.07947284872915647,normal,2,2.5,COL|NVDA
2017-08-31,9800.648759938582,0.10143374049335566,normal,2,2.5,COL|NVDA
2017-09-29,11927.532158061951,0.21701455181388388,normal,2,2.5,COL|NVDA
2017-10-31,12310.98343098629,0.032148416608138164,normal,2,2.5,COL|NVDA
2017-11-30,12390.673346200652,0.006473074686607412,normal,2,2.5,COL|NVDA
2017-12-29,17016.948139221873,0.37336750503876137,normal,2,2.5,COL|NVDA
2018-01-31,14925.147848378141,-0.12292452640332152,normal,2,2.5,COL|NVDA
2018-02-28,12842.627433366513,-0.13953097390843786,normal,2,2.5,COL|NVDA
2018-03-29,12086.794940278796,-0.0588534158613046,normal,2,2.5,COL|NVDA
2018-04-30,14858.351177259608,0.22930448068947581,normal,2,2.5,COL|NVDA
2018-05-31,11328.043634162954,-0.23759753023604102,normal,2,2.5,COL|NVDA
2018-06-29,13685.733885510395,0.2081286343422224,normal,2,2.5,COL|NVDA
2018-07-31,19090.83813918254,0.3949444216064095,normal,2,2.5,COL|NVDA
2018-08-31,17184.883483457113,-0.09983609110453855,normal,2,2.5,COL|NVDA
2018-09-28,7911.006271516538,-0.5396531911821222,normal,2,2.5,COL|NVDA
2018-10-31,7367.113146504009,-0.06875144657270829,normal,2,1.0,NVDA|CPRT
2018-11-30,5209.035865532801,-0.29293391292562165,normal,2,2.5,NVDA|CPRT
2018-12-31,5557.412374534946,0.06687926863919041,crash,2,1.0,NVDA|CPRT
2019-01-31,6241.515302220254,0.12309738446259441,normal,2,1.0,NVDA|CPRT
2019-02-28,7593.755230096773,0.21665250542532435,normal,2,2.5,NVDA|CPRT
2019-03-29,8848.523776818272,0.1652368964630834,normal,2,2.5,NVDA|CPRT
2019-04-30,7264.393097721039,-0.17902767953761994,normal,2,2.5,NVDA|CPRT
2019-05-31,8107.105775997202,0.11600593014997164,normal,2,1.0,NVDA|CPRT
2019-06-28,8748.233526364993,0.07908219876271816,normal,2,2.5,NVDA|CPRT
2019-07-31,8309.875043934911,-0.05010822826219462,normal,2,2.5,NVDA|CPRT
2019-08-30,9409.227761546137,0.1322947350951572,normal,2,2.5,NVDA|CPRT
2019-09-30,11302.596133826139,0.20122462972124722,normal,2,2.5,NVDA|CPRT
2019-10-31,13459.700529795742,0.1908503471617351,normal,2,2.5,NVDA|CPRT
2019-11-29,15050.064350578092,0.11815744468175664,normal,2,2.5,NVDA|CPRT
2019-12-31,17585.94563810352,0.16849637506221182,normal,2,2.5,NVDA|CPRT
2020-01-31,15921.993792111962,-0.09461827531106828,normal,2,2.5,NVDA|CPRT
2020-02-28,14022.682544880736,-0.11928853082282811,crash,2,1.0,NVDA|CPRT
2020-03-31,16037.394100372772,0.14367518832746787,crash,2,1.0,NVDA|CPRT
2020-04-30,15467.922268737773,-0.03550900028214447,normal,2,1.0,FTI|HAL
2020-05-29,15821.757399095697,0.022875414306487873,normal,2,2.5,FTI|HAL
2020-06-30,21350.12819254931,0.34941572253974723,normal,2,2.5,FTI|HAL
2020-07-31,23327.064758569955,0.0925960044919332,normal,2,2.5,FTI|HAL
2020-08-31,10731.229682887039,-0.539966566991907,normal,2,2.5,FTI|HAL
2020-09-30,8936.933010545106,-0.1672032679724743,normal,2,2.5,FTI|HAL
2020-10-30,18807.384663308778,1.1044562649308283,normal,2,2.5,FTI|HAL
2020-11-30,25148.852385051752,0.33717966826692863,normal,2,2.5,FTI|HAL
2020-12-31,27671.68104293778,0.10031585613765724,normal,2,2.5,FTI|HAL
2021-01-29,36510.50280707561,0.31941759340253817,normal,2,2.5,FTI|HAL
2021-02-26,32779.057678559955,-0.10220196495876553,normal,2,2.5,FTI|HAL
2021-03-31,27456.032195581163,-0.16239104659986806,normal,2,2.5,FTI|HAL
2021-04-30,37973.19601667036,0.38305475992200544,normal,2,2.5,FTI|HAL
2021-05-31,41955.53818030665,0.10487245166006123,normal,2,2.5,FTI|HAL
2021-06-30,25334.026672870757,-0.39616966503930584,normal,2,2.5,FTI|HAL
2021-07-30,21546.947112568632,-0.14948589141407836,normal,2,2.5,FTI|HAL
2021-08-31,27427.313136431207,0.27290947497766277,normal,2,2.5,FTI|HAL
2021-09-30,31550.050094824186,0.15031501401122757,normal,2,2.5,FTI|HAL
2021-10-29,31914.439911443875,0.011549579652790028,normal,2,2.5,KEYS|STE
2021-11-30,38863.36271757653,0.2177360099508094,normal,2,2.5,KEYS|STE
2021-12-31,26199.88203465624,-0.3258462417405029,normal,2,2.5,KEYS|STE
2022-01-31,26351.9269892905,0.0058032686724750135,normal,2,2.5,KEYS|STE
2022-02-28,26500.63645983396,0.005643210479594087,normal,2,1.0,KEYS|STE
2022-03-31,20298.621362471516,-0.234032684715426,normal,2,2.5,KEYS|STE
2022-04-29,20866.796276925917,0.0279908129871742,crash,2,1.0,KEYS|STE
2022-05-31,19309.670598016648,-0.07462217286470124,crash,2,1.0,KEYS|STE
2022-06-30,21933.685543719468,0.13589123296449923,crash,2,1.0,KEYS|STE
2022-07-29,20806.079147336164,-0.05140980042481657,normal,2,1.0,KEYS|STE
2022-08-31,18560.517501712166,-0.10792815069683624,crash,2,1.0,KEYS|STE
2022-09-30,19884.634505051818,0.07134052179404496,crash,2,1.0,KEYS|STE
2022-10-31,21069.129658897713,0.059568364384317306,normal,2,1.0,KEYS|STE
2022-11-30,19448.03302946915,-0.07694179378425148,normal,2,2.5,KEYS|STE
2022-12-30,21086.294875223586,0.08423791975630746,crash,2,1.0,KEYS|STE
2023-01-31,15876.297949276268,-0.24707977180329904,normal,2,2.5,KEYS|STE
2023-02-28,16353.43326664821,0.030053310847173546,crash,2,2.5,KEYS|STE
2023-03-31,13920.34819545823,-0.14878130063074305,normal,2,2.5,KEYS|STE
2023-04-28,24315.36296226783,0.7467496229872442,normal,2,2.5,CCL|NVDA
2023-05-31,46220.75834420366,0.9008870406717042,normal,2,2.5,CCL|NVDA
2023-06-30,52894.77298131799,0.14439431277637813,normal,2,2.5,CCL|NVDA
2023-07-31,47643.33964532687,-0.09928076140615795,normal,2,2.5,CCL|NVDA
2023-08-31,32607.545406314093,-0.3155906859373065,normal,2,2.5,CCL|NVDA
2023-09-29,23756.964307640428,-0.2714273947452619,normal,2,2.5,CCL|NVDA
2023-10-31,28979.60284109713,0.21983610640762974,normal,2,1.0,CCL|NVDA
2023-11-30,38581.85934944422,0.3313453452415761,normal,2,2.5,CCL|NVDA
2023-12-29,47175.042781575445,0.2227260058749609,normal,2,2.5,CCL|NVDA
2024-01-31,63771.902645851966,0.3518144104526079,normal,2,2.5,CCL|NVDA
2024-02-29,78421.33628740921,0.22971611373916123,normal,2,2.5,CCL|NVDA
2024-03-28,65339.24488633518,-0.16681801178609085,normal,2,2.5,CCL|NVDA
2024-04-30,91110.51356408365,0.39442250553370234,normal,2,2.5,CCL|NVDA
2024-05-31,131057.30070701224,0.43844322219555437,normal,2,2.5,CCL|NVDA
2024-06-28,105096.72477189785,-0.1980856907250904,normal,2,2.5,CCL|NVDA
2024-07-31,106582.30867943027,0.01413539680476953,normal,2,2.5,CCL|NVDA
2024-08-30,122752.8318299571,0.1517186421544239,normal,2,2.5,CCL|NVDA
2024-09-30,163923.48799210595,0.33539475666989377,normal,2,2.5,CCL|NVDA
2024-10-31,276646.99840798014,0.6876592963987114,normal,2,2.5,PLTR|ON
2024-11-29,270946.80563821667,-0.02060457117758864,normal,2,2.5,PLTR|ON
2024-12-31,233056.12980092978,-0.1398454421635834,normal,2,2.5,PLTR|ON
2025-01-31,206989.58354069229,-0.1118466451944552,normal,2,2.5,PLTR|ON
2025-02-28,165851.52684641807,-0.1987445744398382,normal,2,2.5,PLTR|ON
2025-03-31,193229.55170685888,0.1650755068766624,crash,2,1.0,PLTR|ON
2025-04-30,209159.44066969884,0.08244023143523384,crash,2,1.0,PLTR|ON
2025-05-30,288393.6502119389,0.37882205693677196,normal,2,2.5,PLTR|ON
2025-06-30,369203.2423049312,0.2802058645660394,normal,2,2.5,PLTR|ON
2025-07-31,301836.69570108794,-0.18246466684115448,normal,2,2.5,PLTR|ON
2025-08-29,353177.2377506491,0.1700937718335092,normal,2,2.5,PLTR|ON
2025-09-30,398245.82354598603,0.12760897639489524,normal,2,2.5,PLTR|ON
2025-10-31,328112.5867829904,-0.17610539173651185,normal,2,2.5,PLTR|ON
2025-11-28,382521.44786121364,0.16582375461935142,normal,2,2.5,PLTR|ON
2025-12-31,363330.38744913065,-0.05016989379127795,normal,2,2.5,PLTR|ON
