date,equity,ret_m,regime,n_picks,gross,picks
2006-01-31,2.2287698401630784,0.01096363461940563,normal,3,1.5,CSX|NI|CL
2006-02-28,2.32922282537448,0.04507104475357214,normal,3,1.5,CSX|NI|CL
2006-03-31,2.593559895044288,0.11348723994549949,normal,3,1.5,CSX|NI|CL
2006-04-28,2.6421925523215775,0.018751314504136092,normal,3,1.5,CSX|NI|CL
2006-05-31,2.6939971859327887,0.019606683686127464,normal,3,1.5,CSX|NI|CL
2006-06-30,2.6146911052269104,-0.029438071101183808,normal,3,1.5,CSX|NI|CL
2006-07-31,2.5089453284761296,-0.04044293283416513,normal,3,1.5,CSX|NI|CL
2006-08-31,2.6821294877653714,0.06902667719524586,normal,3,1.5,CSX|NI|CL
2006-09-29,2.9728590947952775,0.10839506755959376,normal,3,1.5,NVDA|HPQ|WMB
2006-10-31,3.2826984251324123,0.10422267603586896,normal,3,1.5,NVDA|HPQ|WMB
2006-11-30,3.273886348348647,-0.002684400344637256,normal,3,1.5,NVDA|HPQ|WMB
2006-12-29,3.227129440340255,-0.014281774940653042,normal,3,1.5,NVDA|HPQ|WMB
2007-01-31,3.056153116985351,-0.0529809313557863,normal,3,1.5,NVDA|HPQ|WMB
2007-02-28,3.110485413457999,0.017778002080682004,normal,3,1.5,NVDA|HPQ|WMB
2007-03-30,3.4210525341640725,0.0998452265239233,normal,3,1.5,NVDA|HPQ|WMB
2007-04-30,3.8044034092751837,0.11205641283868276,normal,3,1.5,NVDA|HPQ|WMB
2007-05-31,4.002395803797054,0.05204295476109663,normal,3,1.5,NVDA|HPQ|WMB
2007-06-29,4.271781821328979,0.06730619127582525,normal,3,1.5,NVDA|HPQ|WMB
2007-07-31,4.554933409163889,0.06628418764767811,normal,3,1.5,NVDA|HPQ|WMB
2007-08-31,4.91942071263995,0.08002033635503089,normal,3,1.5,NVDA|HPQ|WMB
2007-09-28,4.588634007153853,-0.06724098726424721,normal,3,1.5,NVDA|AMZN|JCI
2007-10-31,4.275812072368226,-0.06817321544885155,normal,3,1.5,NVDA|AMZN|JCI
2007-11-30,4.502624049807775,0.05304535690548355,normal,3,1.5,NVDA|AMZN|JCI
2007-12-31,3.7607708822948687,-0.16476018412964713,normal,3,1.0,NVDA|AMZN|JCI
2008-01-31,3.3801587373682054,-0.10120588486752197,crash,3,1.0,NVDA|AMZN|JCI
2008-02-29,3.4951028299040794,0.03400553094301406,crash,3,1.0,NVDA|AMZN|JCI
2008-03-31,3.72616403415301,0.06610998745787176,crash,3,1.0,NVDA|AMZN|JCI
2008-04-30,4.033388572684879,0.08245062099143557,normal,3,1.0,NVDA|AMZN|JCI
2008-05-30,3.3902163849254072,-0.1594619948385819,normal,3,1.0,NVDA|AMZN|JCI
2008-06-30,3.023152640230874,-0.10827147975765836,crash,3,1.0,NVDA|AMZN|JCI
2008-07-31,3.1741818340648416,0.04995751515293431,normal,3,1.0,NVDA|AMZN|JCI
2008-08-29,2.721519999786571,-0.14260740497610178,normal,3,1.0,NVDA|AMZN|JCI
2008-09-30,2.7282320022967648,0.0024662697723036864,cash,0,0.0,
2008-10-31,2.7349605584158607,0.0024662697723036864,cash,0,0.0,
2008-11-28,2.7417057089695245,0.0024662697723036864,cash,0,0.0,
2008-12-31,2.5009939563881587,-0.0877963494746625,normal,3,1.0,MBI|GNW|THC
2009-01-30,2.1205338538652594,-0.15212355933572322,crash,3,1.0,MBI|GNW|THC
2009-02-27,2.7901291660478194,0.3157673295156488,crash,3,1.0,MBI|GNW|THC
2009-03-31,4.353246511317926,0.5602311764957609,normal,3,1.0,MBI|GNW|THC
2009-04-30,7.509527453672788,0.7250407102260128,normal,3,1.0,MBI|GNW|THC
2009-05-29,5.575778558344658,-0.25750606909125345,normal,3,1.5,MBI|GNW|THC
2009-06-30,7.271146540236984,0.3040594177390804,crash,3,1.5,MBI|GNW|THC
2009-07-31,11.21085541912607,0.5418277374947089,normal,3,1.5,MBI|GNW|THC
2009-08-31,14.686524242514,0.3100270847716341,normal,3,1.5,MBI|GNW|THC
2009-09-30,9.867351522570665,-0.32813568686272104,normal,3,1.5,MBI|GNW|THC
2009-10-30,8.43339447176499,-0.14532339782621803,normal,3,1.5,MBI|GNW|THC
2009-11-30,10.314229669584888,0.22302231967411665,normal,3,1.5,MBI|GNW|THC
2009-12-31,12.468245203270275,0.2088392059018478,normal,3,1.5,FITB|HBAN|SLM
2010-01-29,12.871468308938079,0.032340004474891465,normal,3,1.5,FITB|HBAN|SLM
2010-02-26,15.139674638838818,0.17621970356914715,normal,3,1.5,FITB|HBAN|SLM
2010-03-31,17.230466390928218,0.13810017731330573,normal,3,1.5,FITB|HBAN|SLM
2010-04-30,14.58605962267987,-0.15347273302135445,normal,3,1.5,FITB|HBAN|SLM
2010-05-31,13.53899006251263,-0.07178563554883267,crash,3,1.0,FITB|HBAN|SLM
2010-06-30,14.935979356148176,0.10318268107039924,crash,3,1.0,FITB|HBAN|SLM
2010-07-30,13.332637284992913,-0.10734763572736664,normal,3,1.0,FITB|HBAN|SLM
2010-08-31,14.222998368701829,0.06678056746590555,crash,3,1.0,FITB|HBAN|SLM
2010-09-30,14.712600118412276,0.03442324445370329,normal,3,1.5,FITB|HBAN|SLM
2010-10-29,14.321377060270239,-0.026591020961171594,normal,3,1.5,FITB|HBAN|SLM
2010-11-30,17.63170027388925,0.23114559442767368,normal,3,1.5,FITB|HBAN|SLM
2010-12-31,18.4220595933775,0.044826041006305745,normal,3,1.5,NFLX|JBL|AMZN
2011-01-31,18.961348410386673,0.0292740784099428,normal,3,1.5,NFLX|JBL|AMZN
2011-02-28,20.10627281517114,0.06038201397941186,normal,3,1.5,NFLX|JBL|AMZN
2011-03-31,20.812791391948366,0.03513921169139435,normal,3,1.5,NFLX|JBL|AMZN
2011-04-29,23.008919520727805,0.10551819251064183,normal,3,1.5,NFLX|JBL|AMZN
2011-05-31,22.65023418878499,-0.015588968948311221,normal,3,1.5,NFLX|JBL|AMZN
2011-06-30,23.081829303403133,0.01905477493172436,normal,3,1.5,NFLX|JBL|AMZN
2011-07-29,20.73863386577998,-0.10151688615415226,normal,3,1.5,NFLX|JBL|AMZN
2011-08-31,18.430415208736726,-0.11130041988213885,crash,3,1.0,NFLX|JBL|AMZN
2011-09-30,17.92822813988252,-0.02724773496237604,crash,3,1.0,NFLX|JBL|AMZN
2011-10-31,16.119633091189254,-0.10087974308347442,normal,3,1.0,NFLX|JBL|AMZN
2011-11-30,15.559152091080545,-0.03477008421581628,normal,3,1.0,NFLX|JBL|AMZN
2011-12-30,19.363037407659508,0.2444789596702755,normal,3,1.5,NFLX|NVDA|BBBY
2012-01-31,18.245555051584216,-0.057712141568928024,normal,3,1.5,NFLX|NVDA|BBBY
2012-02-29,16.696502667635183,-0.08490026088926965,normal,3,1.5,NFLX|NVDA|BBBY
2012-03-30,14.896706489555399,-0.1077948007380338,normal,3,1.5,NFLX|NVDA|BBBY
2012-04-30,14.236870060573144,-0.04429411490686812,normal,3,1.5,NFLX|NVDA|BBBY
2012-05-31,15.789407550561988,0.10905047832728074,normal,3,1.5,NFLX|NVDA|BBBY
2012-06-29,16.101471874267254,0.01976415661613342,normal,3,1.5,NFLX|NVDA|BBBY
2012-07-31,17.561137900987397,0.09065419845578977,normal,3,1.5,NFLX|NVDA|BBBY
2012-08-31,18.462949281558377,0.05135267348024612,normal,3,1.5,NFLX|NVDA|BBBY
2012-09-28,26.097295383925065,0.41349548146092874,normal,3,1.5,NFLX|NVDA|BBBY
2012-10-31,26.539982765441046,0.016962960146002563,normal,3,1.5,NFLX|NVDA|BBBY
2012-11-30,27.334709080374036,0.029944492502378003,normal,3,1.5,NFLX|NVDA|BBBY
2012-12-31,35.70938594092086,0.3063751963089202,normal,3,1.5,AMD|NVDA|NFLX
2013-01-31,37.737253464466555,0.05678808162371343,normal,3,1.5,AMD|NVDA|NFLX
2013-02-28,38.53140063998635,0.02104411695640654,normal,3,1.5,AMD|NVDA|NFLX
2013-03-28,44.17317275750704,0.14642011512205136,normal,3,1.5,AMD|NVDA|NFLX
2013-04-30,54.57962523952203,0.23558308883860873,normal,3,1.5,AMD|NVDA|NFLX
2013-05-31,52.53817162526829,-0.03740321787287558,normal,3,1.5,AMD|NVDA|NFLX
2013-06-28,54.72834552145197,0.041687288088463025,normal,3,1.5,AMD|NVDA|NFLX
2013-07-31,55.66237631625312,0.01706667332808438,normal,3,1.5,AMD|NVDA|NFLX
2013-08-30,63.47757704260409,0.14040364863238808,normal,3,1.5,AMD|NVDA|NFLX
2013-09-30,59.890130973296465,-0.056515170182060454,normal,3,1.5,AMD|NVDA|NFLX
2013-10-31,66.33409680043978,0.1075964557502224,normal,3,1.5,AMD|NVDA|NFLX
2013-11-29,69.49359748278695,0.04763011535157003,normal,3,1.5,AMD|NVDA|NFLX
2013-12-31,69.25090635712962,-0.0034922803603230222,normal,3,1.5,ORLY|KDP|MNST
2014-01-31,80.66697172400359,0.16485077188738678,normal,3,1.5,ORLY|KDP|MNST
2014-02-28,80.9908045668746,0.004014441548382303,normal,3,1.5,ORLY|KDP|MNST
2014-03-31,80.95454190348836,-0.0004477380312512781,normal,3,1.5,ORLY|KDP|MNST
2014-04-30,83.73851937966127,0.0343893920058479,normal,3,1.5,ORLY|KDP|MNST
2014-05-30,86.29414196486401,0.030519080157314776,normal,3,1.5,ORLY|KDP|MNST
2014-06-30,83.31025387454267,-0.03457810718526276,normal,3,1.5,ORLY|KDP|MNST
2014-07-31,99.37669618618148,0.19285071842216864,normal,3,1.5,ORLY|KDP|MNST
2014-08-29,100.45383554139659,0.010838953160578996,normal,3,1.5,ORLY|KDP|MNST
2014-09-30,117.56933815555327,0.17038177309918093,normal,3,1.5,ORLY|KDP|MNST
2014-10-31,129.39869557790826,0.10061600760824077,normal,3,1.5,ORLY|KDP|MNST
2014-11-30,129.2804876338859,-0.0009135172769277615,normal,3,1.5,ORLY|KDP|MNST
2014-12-31,119.3073641416422,-0.07714330039106111,normal,3,1.5,COL|NVDA|BBBY
2015-01-31,133.19416555692604,0.1163951740547832,normal,3,1.5,COL|NVDA|BBBY
2015-02-28,136.40442864747607,0.02410212997789294,normal,3,1.5,COL|NVDA|BBBY
2015-03-31,137.8229461409272,0.010399350721354936,normal,3,1.5,COL|NVDA|BBBY
2015-04-30,134.23857024923933,-0.026007105435278982,normal,3,1.5,COL|NVDA|BBBY
2015-05-29,125.7206557290721,-0.06345355514701997,normal,3,1.5,COL|NVDA|BBBY
2015-06-30,117.804296432035,-0.06296784924584582,normal,3,1.5,COL|NVDA|BBBY
2015-07-31,127.62655232352034,0.0833777390891011,normal,3,1.5,COL|NVDA|BBBY
2015-08-31,129.92050872924557,0.01797397456847598,crash,3,1.0,COL|NVDA|BBBY
2015-09-30,138.09990831582252,0.0629569547300868,crash,3,1.0,COL|NVDA|BBBY
2015-10-30,140.49462384776922,0.017340457073079255,normal,3,1.5,COL|NVDA|BBBY
2015-11-30,138.2481587704122,-0.015989687119922477,normal,3,1.5,COL|NVDA|BBBY
2015-12-31,138.36890043956606,0.0008733690938653041,normal,3,1.0,NVDA|M|GME
2016-01-29,152.89406430479966,0.10497419448366296,crash,3,1.0,NVDA|M|GME
2016-02-29,163.01229560934087,0.066178051780808,crash,3,1.0,NVDA|M|GME
2016-03-31,156.0090914573126,-0.042961201950136724,normal,3,1.5,NVDA|M|GME
2016-04-29,156.63273201990162,0.003997462947598025,normal,3,1.5,NVDA|M|GME
2016-05-31,153.34967437807805,-0.02096022714719957,normal,3,1.5,NVDA|M|GME
2016-06-30,186.21342854667105,0.214305992509437,normal,3,1.5,NVDA|M|GME
2016-07-29,186.23979229321523,0.00014157811684121016,normal,3,1.5,NVDA|M|GME
2016-08-31,198.4315331159097,0.06546259890313794,normal,3,1.5,NVDA|M|GME
2016-09-30,187.89715823722895,-0.05308820988913744,normal,3,1.5,NVDA|M|GME
2016-10-31,233.83650372718446,0.24449196529068815,normal,3,1.5,NVDA|M|GME
2016-11-30,234.75665317512534,0.00393501199887252,normal,3,1.5,NVDA|M|GME
2016-12-30,226.8895455442732,-0.0335117557881667,normal,3,1.5,NVDA|COL|NAVI
2017-01-31,217.60803353158792,-0.04090762309219832,normal,3,1.5,NVDA|COL|NAVI
2017-02-28,218.98434025071333,0.006324705466012211,normal,3,1.5,NVDA|COL|NAVI
2017-03-31,215.71819999961195,-0.014914948929051323,normal,3,1.5,NVDA|COL|NAVI
2017-04-28,257.4332937499058,0.19337772033314227,normal,3,1.5,NVDA|COL|NAVI
2017-05-31,288.4987348429842,0.12067375062705846,normal,3,1.5,NVDA|COL|NAVI
2017-06-30,284.12616784078864,-0.01515627791080389,normal,3,1.5,NVDA|COL|NAVI
2017-07-31,272.2255893888807,-0.04188483779000771,normal,3,1.5,NVDA|COL|NAVI
2017-08-31,308.3128011940438,0.13256362815184028,normal,3,1.5,NVDA|COL|NAVI
2017-09-29,294.104743696929,-0.04608325519436544,normal,3,1.5,NVDA|COL|NAVI
2017-10-31,300.61572162405866,0.022138296190962185,normal,3,1.5,NVDA|COL|NAVI
2017-11-30,311.80414046631745,0.037218342346880526,normal,3,1.5,NVDA|COL|NAVI
2017-12-29,365.1228492286102,0.1710006438097717,normal,3,1.5,HPE|APH|NVDA
2018-01-31,379.11796425422773,0.03832988008059413,normal,3,1.5,HPE|APH|NVDA
2018-02-28,348.65675813625245,-0.08034756722197613,normal,3,1.5,HPE|APH|NVDA
2018-03-29,333.4878718168593,-0.04350664648085002,normal,3,1.5,HPE|APH|NVDA
2018-04-30,339.0862281160913,0.016787286052508905,normal,3,1.5,HPE|APH|NVDA
2018-05-31,330.153485944685,-0.026343571135387135,normal,3,1.5,HPE|APH|NVDA
2018-06-29,360.4556776057042,0.09178213452544351,normal,3,1.5,HPE|APH|NVDA
2018-07-31,387.13030975898255,0.0740025301597752,normal,3,1.5,HPE|APH|NVDA
2018-08-31,384.57261434589503,-0.006606807445998927,normal,3,1.5,HPE|APH|NVDA
2018-09-28,334.52347694764535,-0.13014222940283035,normal,3,1.5,HPE|APH|NVDA
2018-10-31,317.4241664851086,-0.051115427289465956,normal,3,1.0,HPE|APH|NVDA
2018-11-30,267.58686429420055,-0.15700538097891203,normal,3,1.5,HPE|APH|NVDA
2018-12-31,268.24680568907485,0.0024662697723036864,cash,0,0.0,
2019-01-31,318.639582416182,0.1878597457951372,normal,3,1.0,COTY|IVZ|WDC
2019-02-28,319.23769394745864,0.0018770785686488042,normal,3,1.5,COTY|IVZ|WDC
2019-03-29,348.4973928520702,0.09165489996750587,normal,3,1.5,COTY|IVZ|WDC
2019-04-30,305.71095239223814,-0.12277406183636505,normal,3,1.5,COTY|IVZ|WDC
2019-05-31,345.6470287479281,0.1306334498099713,normal,3,1.0,COTY|IVZ|WDC
2019-06-28,324.07358301316424,-0.062414671443615524,normal,3,1.5,COTY|IVZ|WDC
2019-07-31,280.27393847468,-0.13515339365598655,normal,3,1.5,COTY|IVZ|WDC
2019-08-30,312.78873131464627,0.11601076081821872,normal,3,1.5,COTY|IVZ|WDC
2019-09-30,308.70832025208256,-0.013045262357802321,normal,3,1.5,COTY|IVZ|WDC
2019-10-31,317.1900905096576,0.0274750296676455,normal,3,1.5,COTY|IVZ|WDC
2019-11-29,353.8438728919095,0.11555777900676853,normal,3,1.5,COTY|IVZ|WDC
2019-12-31,337.72767786712075,-0.04554606214620498,normal,3,1.5,COTY|IVZ|WDC
2020-01-31,330.7656016828095,-0.020614467337351176,normal,3,1.5,NVDA|AMD|KIM
2020-02-28,254.2715229894809,-0.2312637054885872,crash,3,1.0,NVDA|AMD|KIM
2020-03-31,291.1237565093441,0.14493260230870522,crash,3,1.0,NVDA|AMD|KIM
2020-04-30,312.95388521758906,0.07498573448623483,normal,3,1.0,NVDA|AMD|KIM
2020-05-29,356.6913316715631,0.13975684124696036,normal,3,1.5,NVDA|AMD|KIM
2020-06-30,391.965777333823,0.09889347603978269,normal,3,1.5,NVDA|AMD|KIM
2020-07-31,478.3391461785471,0.2203594646253085,normal,3,1.5,NVDA|AMD|KIM
2020-08-31,445.90698162895245,-0.06780161065364457,normal,3,1.5,NVDA|AMD|KIM
2020-09-30,389.7998483662576,-0.12582698987517232,normal,3,1.5,NVDA|AMD|KIM
2020-10-30,550.262497601995,0.4116539549932459,normal,3,1.5,NVDA|AMD|KIM
2020-11-30,563.0764603370855,0.023286999915372586,normal,3,1.5,NVDA|AMD|KIM
2020-12-31,592.094594951878,0.05153498087528074,normal,3,1.5,NVDA|AMD|KIM
2021-01-29,817.1831837862858,0.3801564661347764,normal,3,1.5,APA|DVN|FTNT
2021-02-26,855.5128274990877,0.046904591862999084,normal,3,1.5,APA|DVN|FTNT
2021-03-31,982.2382207010459,0.14812798724761744,normal,3,1.5,APA|DVN|FTNT
2021-04-30,1101.4063041881013,0.1213229957616621,normal,3,1.5,APA|DVN|FTNT
2021-05-31,1240.049487526587,0.125878327381362,normal,3,1.5,APA|DVN|FTNT
2021-06-30,1254.6823224144837,0.01180020235892637,normal,3,1.5,APA|DVN|FTNT
2021-07-30,1491.8061902223874,0.1889911602098511,normal,3,1.5,APA|DVN|FTNT
2021-08-31,1598.9940267521572,0.0718510468935588,normal,3,1.5,APA|DVN|FTNT
2021-09-30,1985.6886051265726,0.24183616192729707,normal,3,1.5,APA|DVN|FTNT
2021-10-29,1994.5615477135625,0.0044684461421000965,normal,3,1.5,APA|DVN|FTNT
2021-11-30,2199.2768239380293,0.1026367305933174,normal,3,1.5,APA|DVN|FTNT
2021-12-31,2230.223304273335,0.014071207407120714,normal,3,1.5,APA|DVN|FTNT
2022-01-31,2059.823611377687,-0.07640476743702973,normal,3,1.5,F|APA|PHM
2022-02-28,1986.6129536392043,-0.03554219756201193,normal,3,1.0,F|APA|PHM
2022-03-31,1822.3482434543141,-0.08268581450854816,normal,3,1.5,F|APA|PHM
2022-04-29,1935.3461365529201,0.062006750633136584,crash,3,1.0,F|APA|PHM
2022-05-31,1592.1233401369616,-0.17734439846883357,crash,3,1.0,F|APA|PHM
2022-06-30,1853.1239434476902,0.16393240192576794,crash,3,1.0,F|APA|PHM
2022-07-29,1853.9627352096493,0.000452636622026676,normal,3,1.0,F|APA|PHM
2022-08-31,1576.6889578803348,-0.14955736275786577,crash,3,1.0,F|APA|PHM
2022-09-30,1855.9443416467614,0.17711507546919797,crash,3,1.0,F|APA|PHM
2022-10-31,1994.1127929508853,0.07444644120174873,normal,3,1.0,F|APA|PHM
2022-11-30,1855.3630238113362,-0.06957969961881003,normal,3,1.5,F|APA|PHM
2022-12-30,2125.6703820735,0.14568974092568238,crash,3,1.0,F|APA|PHM
2023-01-31,2376.304431134322,0.11790823787850843,normal,3,1.5,WBD|NVDA|CCL
2023-02-28,2529.5842043650864,0.06450342440240153,crash,3,1.5,WBD|NVDA|CCL
2023-03-31,2287.990415700355,-0.09550731232739121,normal,3,1.5,WBD|NVDA|CCL
2023-04-28,2722.1697539114894,0.18976449168307902,normal,3,1.5,WBD|NVDA|CCL
2023-05-31,3845.5056062384647,0.41266194024559,normal,3,1.5,WBD|NVDA|CCL
2023-06-30,4141.16041835867,0.07688320923016533,normal,3,1.5,WBD|NVDA|CCL
2023-07-31,3984.6155886067086,-0.03780216507864882,normal,3,1.5,WBD|NVDA|CCL
2023-08-31,3127.06197782568,-0.21521614612788464,normal,3,1.5,WBD|NVDA|CCL
2023-09-29,2654.63506633456,-0.15107692615021637,normal,3,1.5,WBD|NVDA|CCL
2023-10-31,3079.3718963336373,0.15999819914438973,normal,3,1.0,WBD|NVDA|CCL
2023-11-30,3626.2886962413136,0.17760660885385315,normal,3,1.5,WBD|NVDA|CCL
2023-12-29,3680.3643824603746,0.01491212938316551,normal,3,1.5,WBD|NVDA|CCL
2024-01-31,3351.490580810793,-0.08935903282210463,normal,3,1.5,KEY|CCL|WBD
2024-02-29,3556.0161401841715,0.06102525262771277,normal,3,1.5,KEY|CCL|WBD
2024-03-28,2955.5360955553624,-0.1688631381177334,normal,3,1.5,KEY|CCL|WBD
2024-04-30,3167.193248498016,0.07161379394450676,normal,3,1.5,KEY|CCL|WBD
2024-05-31,3397.434888973377,0.07269579795440306,normal,3,1.5,KEY|CCL|WBD
2024-06-28,3686.302009835873,0.08502506458623695,normal,3,1.5,KEY|CCL|WBD
2024-07-31,3607.186240916677,-0.021462096352414264,normal,3,1.5,KEY|CCL|WBD
2024-08-30,3898.706707615603,0.08081658312847277,normal,3,1.5,KEY|CCL|WBD
2024-09-30,4313.597522470925,0.10641754970818582,normal,3,1.5,KEY|CCL|WBD
2024-10-31,5556.1218335124995,0.2880482716732064,normal,3,1.5,KEY|CCL|WBD
2024-11-29,5231.698327585736,-0.0583902793437609,normal,3,1.5,KEY|CCL|WBD
2024-12-31,5617.543542528787,0.0737514265508324,normal,3,1.5,KEY|CCL|WBD
2025-01-31,5243.179886676029,-0.06664187878893313,normal,3,1.5,SYF|SW|PLTR
2025-02-28,4441.464249697908,-0.15290637634147203,normal,3,1.5,SYF|SW|PLTR
2025-03-31,4726.76456258794,0.06423564321370769,crash,3,1.0,SYF|SW|PLTR
2025-04-30,5139.549528386121,0.08732928419269045,crash,3,1.0,SYF|SW|PLTR
2025-05-30,5659.8693212750195,0.10123840426386264,normal,3,1.5,SYF|SW|PLTR
2025-06-30,6216.347420066975,0.0983199553212645,normal,3,1.5,SYF|SW|PLTR
2025-07-31,6820.064179469781,0.09711760276685154,normal,3,1.5,SYF|SW|PLTR
2025-08-29,6553.435114533887,-0.03909480291087577,normal,3,1.5,SYF|SW|PLTR
2025-09-30,6475.3783910424445,-0.011910810456997201,normal,3,1.5,SYF|SW|PLTR
2025-10-31,6144.720163849382,-0.051063923561667196,normal,3,1.5,SYF|SW|PLTR
2025-11-28,6826.229619704416,0.11090976280164741,normal,3,1.5,SYF|SW|PLTR
2025-12-31,6160.407308679883,-0.09753880957982841,normal,3,1.5,SYF|SW|PLTR
