name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,cfg_name,cfg_k_normal,cfg_k_bull,cfg_k_recovery,cfg_adaptive_k,cfg_weighting,cfg_hold_months,cfg_pick_replace_dd,cfg_pick_daily_stop,cfg_regime_gate,cfg_crash_persist,cfg_cost_bps,cfg_cash_yield_yr,cfg_filt_d_sma200_min,cfg_filt_pullback_min,cfg_filt_min_mom_12_1,cfg_gross_target,cfg_gross_in_recovery,cfg_gross_in_bull,cfg_gross_in_normal,cfg_dd_full_floor,cfg_gross_floor,cfg_spy_trend_only_lever,cfg_n_sleeves
k2_h6_invvol_g1.5_dd0.12_to1_strict_dd,0.23789641786869153,0.1194382410561079,11.845817681258364,0.8145344536727375,-0.455211363875192,24,0.3275530013767437,0.24640934230996037,0.03414101465307029,0.8574550594534203,0.9116607098019156,0.2585291131720879,-0.3422899342153384,-0.4552113638751922,17.949280403730906,10,7,10,k2_h6_invvol_g1.5_dd0.12_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g1.5_dd0.12_to1_combo,0.15836759441759352,0.1194382410561079,3.892935336148562,0.6393732793943621,-0.4349406996441715,10,0.176596732895082,0.18262427073096443,0.08146393148330411,0.28455734372167374,0.6709768573132945,0.40181937036622,-0.34348547989348743,-0.4349406996441715,2.8536535555647364,10,6,10,k2_h6_invvol_g1.5_dd0.12_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g1.75_dd0.0_to1_tight,0.4794121810052614,0.1194382410561079,35.99739399491535,0.8574595465860658,-0.7029222282312859,4,0.5591602416952819,0.44607822815689546,0.14835714820013712,1.1778198831276692,0.9597732939556014,0.5645451424804112,-0.5455744899569555,-0.7029222282312859,41.11000443558473,10,10,10,k2_h6_invvol_g1.75_dd0.0_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g1.75_dd0.0_to1_strict_dd,0.2936386321997182,0.1194382410561079,17.420039114361032,0.6729609244033502,-0.7982367508146121,24,0.4362684614842493,0.314124615080725,-0.12653531492448977,1.2665102929793837,0.8655415388104493,0.16485132101574312,-0.49855732030010846,-0.7412883774324147,28.820826414481466,9,8,10,k2_h6_invvol_g1.75_dd0.0_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g1.75_dd0.0_to1_combo,0.2846091257975327,0.1194382410561079,16.517088474142483,0.7067355720637749,-0.6474296276202332,10,0.30724880156744944,0.26774695935229686,0.14766250458516383,0.5794485863776702,0.762613914112556,0.5330319066141604,-0.5161627316420107,-0.6474296276202332,15.918860422801476,10,10,10,k2_h6_invvol_g1.75_dd0.0_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g1.75_dd0.05_to1_tight,0.17322728815377486,0.1194382410561079,5.378904709766696,0.6610254688038892,-0.6926803012798631,4,0.18976036896002715,0.20902261198824634,-0.0539533871958392,0.4208250478776272,0.6812196405095161,0.02898428330817829,-0.42850412052555387,-0.6926803012798632,4.170017162059255,8,5,10,k2_h6_invvol_g1.75_dd0.05_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g1.75_dd0.05_to1_strict_dd,0.18531007931379673,0.1194382410561079,6.587183825768883,0.7149798066803568,-0.5256647785753352,24,0.2727433889812757,0.17695110889845422,-0.08237753232617673,0.8246330826780162,0.8140871312398923,-0.1989106888493254,-0.3357311452224029,-0.5256647785753351,12.46831916418412,9,7,10,k2_h6_invvol_g1.75_dd0.05_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g1.75_dd0.05_to1_combo,0.13249774393600933,0.1194382410561079,1.305950287990143,0.5818139405477495,-0.3571497409716112,10,0.14922274481595366,0.1755575851883021,-0.05433492599831902,0.2675994762162983,0.6079436246252873,-0.006668139262135346,-0.28583819804861277,-0.35714974097161123,0.11625474765190527,9,5,10,k2_h6_invvol_g1.75_dd0.05_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g1.75_dd0.08_to1_tight,0.22014566169615124,0.1194382410561079,10.070742064004335,0.7390541723109962,-0.710957236100091,4,0.2408931970468539,0.22163405259235291,-0.02415185578276935,0.5758399661895932,0.7528427510751489,0.14589412156762077,-0.4417549343616793,-0.710957236100091,9.283299970741929,9,5,10,k2_h6_invvol_g1.75_dd0.08_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g1.75_dd0.08_to1_strict_dd,0.2216548217586245,0.1194382410561079,10.22165807025166,0.7629750414732318,-0.5476893596683844,24,0.31549684907613246,0.19886006196247175,-0.10075548268291357,0.9566793247030669,0.8269422995450944,-0.24912140343780725,-0.3647077493272951,-0.5476893596683845,16.743665173669786,9,7,10,k2_h6_invvol_g1.75_dd0.08_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g1.75_dd0.08_to1_combo,0.1582803429102002,0.1194382410561079,3.8842101854092315,0.6220175445627346,-0.3929584497927775,10,0.17291141634342813,0.2073055609035266,-0.02654983905603392,0.2959736156132029,0.6372665515640714,0.11471439320576401,-0.3320958739053952,-0.3929584497927776,2.4851219003993523,9,5,10,k2_h6_invvol_g1.75_dd0.08_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g1.75_dd0.12_to1_tight,0.27552961455490643,0.1194382410561079,15.609137349879854,0.8039711905542293,-0.6650178059184486,4,0.31675898518111645,0.23332819052291498,0.11321303586045373,0.7349198701949189,0.8548617182725036,0.47978482787407345,-0.4459421390008743,-0.6650178059184487,16.869878784168183,10,8,10,k2_h6_invvol_g1.75_dd0.12_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g1.75_dd0.12_to1_strict_dd,0.26551323209000666,0.1194382410561079,14.607499103389877,0.805731952377216,-0.5300347676857249,24,0.3781200821000746,0.2749827147822119,0.02360717991427097,1.0237962327652346,0.9070162875781016,0.24692487534230922,-0.393641214398701,-0.5300347676857248,23.005988476063997,10,9,10,k2_h6_invvol_g1.75_dd0.12_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g1.75_dd0.12_to1_combo,0.1729000475075897,0.1194382410561079,5.34618064514818,0.6305410371955105,-0.4977761280525317,10,0.19499548611163137,0.19871306732353433,0.0759932433891386,0.33675786647609396,0.6655857598996933,0.39049744572765055,-0.3925753013012866,-0.49777612805253185,4.693528877219675,10,6,10,k2_h6_invvol_g1.75_dd0.12_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g2.0_dd0.0_to1_tight,0.5080970089308958,0.1194382410561079,38.86587678747879,0.858278254677934,-0.7718245515915578,4,0.5900442768028898,0.4809276066793259,0.10429384205593561,1.3418114892807513,0.9479710285859779,0.5461019057300076,-0.6012142775941169,-0.7718245515915578,44.198407946345526,10,9,10,k2_h6_invvol_g2.0_dd0.0_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.0_dd0.0_to1_strict_dd,0.32327094963216263,0.1194382410561079,20.383270857605474,0.6854988721004479,-0.8115642370162744,24,0.48847557522229745,0.33969556014902025,-0.11102820345865427,1.4853510364063278,0.86248722243796,0.2029132082640017,-0.5502340189748364,-0.7552421504058324,34.04153778828629,9,8,10,k2_h6_invvol_g2.0_dd0.0_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.0_dd0.0_to1_combo,0.3008675343113436,0.1194382410561079,18.14292932552357,0.7155590635057892,-0.7024302211076232,10,0.3223418213807895,0.27799702426741046,0.14680452954425882,0.6125846195246749,0.7591142032578961,0.5392985419557444,-0.566924546811582,-0.7024302211076233,17.428162404135485,10,10,10,k2_h6_invvol_g2.0_dd0.0_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.0_dd0.05_to1_tight,0.1835261908622252,0.1194382410561079,6.408794980611732,0.6504172720160435,-0.7619866374271642,4,0.2005619153955353,0.207950403193225,-0.07717213632625697,0.47846071843738525,0.6712709811201966,0.01892739272502926,-0.4788457185186904,-0.7619866374271643,5.250171805610072,8,5,10,k2_h6_invvol_g2.0_dd0.05_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g2.0_dd0.05_to1_strict_dd,0.2007942199093693,0.1194382410561079,8.13559788532614,0.7034137086929151,-0.5874442006843478,24,0.3051143715245998,0.18931363057169148,-0.10406555537122086,0.9604364194712045,0.8030003988533506,-0.2130771236222229,-0.37873921978343195,-0.5874442006843477,15.705417418516518,9,7,10,k2_h6_invvol_g2.0_dd0.05_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g2.0_dd0.05_to1_combo,0.14077760557585361,0.1194382410561079,2.133936451974572,0.5695730941550995,-0.41291352601546427,10,0.15938534683115704,0.18800808319597206,-0.07562845237862104,0.2943753921085215,0.5962455604653906,-0.017924335467612615,-0.3277188733014865,-0.41291352601546427,1.1325149491722435,9,6,10,k2_h6_invvol_g2.0_dd0.05_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g2.0_dd0.08_to1_tight,0.23472259570358633,0.1194382410561079,11.528435464747844,0.7288806158428864,-0.7809763427217061,4,0.2568091077124225,0.22800117236663775,-0.046332028957211335,0.6579345162498895,0.7432620855317813,0.13711157671403285,-0.49520408356276724,-0.7809763427217061,10.874891037298795,8,5,10,k2_h6_invvol_g2.0_dd0.08_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g2.0_dd0.08_to1_strict_dd,0.24235692411056098,0.1194382410561079,12.291868305445309,0.7563715651861368,-0.6135730105311736,24,0.35679007974997357,0.21712559218239036,-0.12531372574556776,1.1184979195414568,0.8222972951264798,-0.2625313447551301,-0.4095077386747362,-0.6135730105311733,20.872988241053896,9,7,10,k2_h6_invvol_g2.0_dd0.08_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g2.0_dd0.08_to1_combo,0.17023205694880073,0.1194382410561079,5.079381589269283,0.6156604616123093,-0.4503757250129224,10,0.18717709553503162,0.22515533004571409,-0.0466939161875618,0.3412352344613061,0.632624495591376,0.10486499978953867,-0.3763634920856222,-0.45037572501292267,3.9116898195596987,9,6,10,k2_h6_invvol_g2.0_dd0.08_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g2.0_dd0.12_to1_tight,0.29490937743093104,0.1194382410561079,17.547113637482315,0.7941038917182235,-0.7439895764035657,4,0.3403470276722148,0.24725805272955848,0.09835051260616745,0.8474387521190956,0.8462796695874572,0.4725513043425254,-0.5021611813999574,-0.7439895764035659,19.228683033278017,10,8,10,k2_h6_invvol_g2.0_dd0.12_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g2.0_dd0.12_to1_strict_dd,0.29006143756388747,0.1194382410561079,17.062319650777958,0.7989323093508002,-0.5993613161908852,24,0.42782197638510766,0.29980257433431456,0.00956320977852032,1.1980895192219254,0.9033695698313131,0.23822093875764228,-0.4426001586754317,-0.5993613161908851,27.976177904567304,10,9,10,k2_h6_invvol_g2.0_dd0.12_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g2.0_dd0.12_to1_combo,0.18460084785012576,0.1194382410561079,6.516260679401786,0.6236785461392382,-0.5566770797271978,10,0.21037618276219744,0.21145941643051003,0.065714235101197,0.3876819817924946,0.6614166803395309,0.3820070137389623,-0.43952327108456923,-0.5566770797271978,6.231598542276284,10,6,10,k2_h6_invvol_g2.0_dd0.12_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g2.25_dd0.0_to1_tight,0.5262399797146406,0.1194382410561079,40.68017386585328,0.856759659603388,-0.8344396387033965,4,0.6092461700324538,0.5059908854966549,0.039048056826642696,1.5080844272393712,0.9386434635024019,0.5313671849550438,-0.6518573260008294,-0.8344396387033965,46.11859726930193,10,9,10,k2_h6_invvol_g2.25_dd0.0_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.25_dd0.0_to1_strict_dd,0.348133951013627,0.1194382410561079,22.869570995751907,0.6943370752332598,-0.8246629973131361,24,0.5376387183069905,0.36080561463286254,-0.0972272404567508,1.7151298622959792,0.8601656925594228,0.2378074341997674,-0.5978795922565634,-0.76919592337925,38.957852096755595,9,8,10,k2_h6_invvol_g2.25_dd0.0_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.25_dd0.0_to1_combo,0.3118428503891675,0.1194382410561079,19.240460933305958,0.7207201064943202,-0.7518205446330459,10,0.33159986558465115,0.2874221633235955,0.10234111700539228,0.6399203785480199,0.7555923231414802,0.5329147457693426,-0.6137087502438567,-0.7518205446330459,18.353966824521653,10,10,10,k2_h6_invvol_g2.25_dd0.0_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.25_dd0.05_to1_tight,0.18992684845092533,0.1194382410561079,7.048860739481744,0.6421668294684727,-0.8224451812532606,4,0.20659026176654996,0.19541049098277297,-0.10362351937299263,0.5361583722866239,0.6635333424026157,0.011106541508209219,-0.5256837241425231,-0.8224451812532606,5.853006442711538,8,5,10,k2_h6_invvol_g2.25_dd0.05_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g2.25_dd0.05_to1_strict_dd,0.2140822812632921,0.1194382410561079,9.464404020718419,0.6944186169565589,-0.6442954727199054,24,0.33642287229909434,0.19905501360852984,-0.12753654660873093,1.1017568456007112,0.7943779345412647,-0.2240966087708805,-0.41991489166918006,-0.6442954727199055,18.83626749596597,9,7,10,k2_h6_invvol_g2.25_dd0.05_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g2.25_dd0.05_to1_combo,0.14709043817205103,0.1194382410561079,2.7652197115943133,0.5600517975018957,-0.4686759667360009,10,0.16733703552592694,0.19786426505343702,-0.09968185498997084,0.3181783644436753,0.5871459360731545,-0.02667875566262082,-0.3692396630628476,-0.4686759667360011,1.9276838186492333,9,6,10,k2_h6_invvol_g2.25_dd0.05_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.05,0.0,True,1
k2_h6_invvol_g2.25_dd0.08_to1_tight,0.24394841997900452,0.1194382410561079,12.451017892289663,0.7202823825680505,-0.8414488903587131,4,0.26688774491568956,0.2403283147936902,-0.07259197228161984,0.7408752708853419,0.7358060255950066,0.13028193239487385,-0.5453490328771002,-0.8414488903587131,11.882754757625495,8,6,10,k2_h6_invvol_g2.25_dd0.08_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g2.25_dd0.08_to1_strict_dd,0.2599993056263261,0.1194382410561079,14.056106457021823,0.7503984967256793,-0.6734908599461203,24,0.3972332467132335,0.2328706910860432,-0.15170522931555064,1.287600800393021,0.8185732716306395,-0.2729622505779179,-0.4521936286962254,-0.6734908599461202,24.917304937379896,9,7,10,k2_h6_invvol_g2.25_dd0.08_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g2.25_dd0.08_to1_combo,0.17937858667121964,0.1194382410561079,5.9940345615111745,0.6098149248500675,-0.5080222880799918,10,0.19881390980867789,0.23981731174498588,-0.07036988128685362,0.38517122142821836,0.6289227473469082,0.09720454067364465,-0.4200485881236686,-0.5080222880799921,5.075371246924327,9,6,10,k2_h6_invvol_g2.25_dd0.08_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.08,0.0,True,1
k2_h6_invvol_g2.25_dd0.12_to1_tight,0.30990754523892194,0.1194382410561079,19.046930418281406,0.7891983738954377,-0.8149038663165572,4,0.35625220721662376,0.26440568962126154,0.07261939514025051,0.9626999820587336,0.8392974585747284,0.4661600535430046,-0.5556129496808462,-0.8149038663165571,20.819200987718915,10,8,10,k2_h6_invvol_g2.25_dd0.12_to1_tight,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g2.25_dd0.12_to1_strict_dd,0.31319413832024656,0.1194382410561079,19.375589726413867,0.7969231926844832,-0.6629698781670129,24,0.476378331703863,0.3204531481379306,-0.00817007905110445,1.3802258121051767,0.9004278484093815,0.2314507630851127,-0.4893597110918598,-0.662969878167013,32.83181343644284,9,8,10,k2_h6_invvol_g2.25_dd0.12_to1_strict_dd,2,2,2,False,invvol,6,0.0,0.0,strict_dd,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.12,0.0,True,1
k2_h6_invvol_g2.25_dd0.12_to1_combo,0.19487512425247888,0.1194382410561079,7.5436883196370985,0.6213137101013897,-0.6116959109330607,10,0.22217729622012694,0.21975556238852845,0.05029306849852766,0.4370915928293493,0.6575995668150916,0.3754039461464912,-0.48454255451633754,-0.6116959109330609,7.411709888069231,10,5,10,k2_h6_invvol_g2.25_dd0.12_to1_combo,2,2,2,False,invvol,6,0.0,0.0,combo,1,10.0,0.03,-1.0,-1.0,-1.0,2.25,-1.0,-1.0,-1.0,0.12,0.0,True,1
