date,equity,ret_m,regime,n_picks,gross,picks
2006-06-30,3.4213910453513168,-0.04007285139234631,normal,3,2.0,CSX|NI|CL
2006-07-31,3.23408356991778,-0.054746000369654726,normal,3,2.0,CSX|NI|CL
2006-08-31,3.529075585872133,0.09121347966955992,normal,3,2.0,CSX|NI|CL
2006-09-29,4.037396575658251,0.14403800015535712,normal,3,2.0,NVDA|HPQ|WMB
2006-10-31,4.595128506391344,0.13814147812372404,normal,3,2.0,NVDA|HPQ|WMB
2006-11-30,4.574904011484676,-0.00440129038361757,normal,3,2.0,NVDA|HPQ|WMB
2006-12-29,4.484026029703618,-0.01986445651163862,normal,3,2.0,NVDA|HPQ|WMB
2007-01-31,4.16358259004881,-0.07146333173181629,normal,3,2.0,NVDA|HPQ|WMB
2007-02-28,4.258853324018673,0.02288191285014144,normal,3,2.0,NVDA|HPQ|WMB
2007-03-30,4.8223203967711825,0.13230487877446317,normal,3,2.0,NVDA|HPQ|WMB
2007-04-30,5.538851916056865,0.1485864605274758,normal,3,2.0,NVDA|HPQ|WMB
2007-05-31,5.918642774633266,0.06856851642402761,normal,3,2.0,NVDA|HPQ|WMB
2007-06-29,6.444925521620883,0.08891949844366577,normal,3,2.0,NVDA|HPQ|WMB
2007-07-31,7.009222750155213,0.08755682693946959,normal,3,2.0,NVDA|HPQ|WMB
2007-08-31,7.751301021496202,0.10587169188260663,normal,3,2.0,NVDA|HPQ|WMB
2007-09-28,7.052572344344557,-0.09014340627643083,normal,3,2.0,NVDA|AMZN|JCI
2007-10-31,6.405712450481792,-0.09171971052256997,normal,3,2.0,NVDA|AMZN|JCI
2007-11-30,6.853504116379169,0.0699050526165435,normal,3,2.0,NVDA|AMZN|JCI
2007-12-31,5.724319516231242,-0.16476018412964713,normal,3,1.0,NVDA|AMZN|JCI
2008-01-31,5.144984694326634,-0.10120588486752197,crash,3,1.0,NVDA|AMZN|JCI
2008-02-29,5.319942630550893,0.03400553094301406,crash,3,1.0,NVDA|AMZN|JCI
2008-03-31,5.671643971133209,0.06610998745787176,crash,3,1.0,NVDA|AMZN|JCI
2008-04-30,6.1392745385954735,0.08245062099143557,normal,3,1.0,NVDA|AMZN|JCI
2008-05-30,5.160293573809325,-0.1594619948385819,normal,3,1.0,NVDA|AMZN|JCI
2008-06-30,4.601580952589054,-0.10827147975765836,crash,3,1.0,NVDA|AMZN|JCI
2008-07-31,4.831464502755476,0.04995751515293431,normal,3,1.0,NVDA|AMZN|JCI
2008-08-29,4.142461887783365,-0.14260740497610178,normal,3,1.0,NVDA|AMZN|JCI
2008-09-30,4.1526783163201255,0.0024662697723036864,cash,0,0.0,
2008-10-31,4.162919941325767,0.0024662697723036864,cash,0,0.0,
2008-11-28,4.173186824941579,0.0024662697723036864,cash,0,0.0,
2008-12-31,3.806796256035951,-0.0877963494746625,normal,3,1.0,MBI|GNW|THC
2009-01-30,3.227692859901857,-0.15212355933572322,crash,3,1.0,MBI|GNW|THC
2009-02-27,4.246892814769793,0.3157673295156488,crash,3,1.0,MBI|GNW|THC
2009-03-31,6.626134572839668,0.5602311764957609,normal,3,1.0,MBI|GNW|THC
2009-04-30,11.430351889584479,0.7250407102260128,normal,3,1.0,MBI|GNW|THC
2009-05-29,7.496441801244879,-0.34416351537910583,normal,3,2.0,MBI|GNW|THC
2009-06-30,10.529430690908692,0.4045904670613393,crash,3,2.0,MBI|GNW|THC
2009-07-31,18.12762469651438,0.7216148934021773,normal,3,2.0,MBI|GNW|THC
2009-08-31,25.606128343563,0.4125473564380776,normal,3,2.0,MBI|GNW|THC
2009-09-30,14.382031787576468,-0.43833633907439595,normal,3,2.0,MBI|GNW|THC
2009-10-30,11.583480828135412,-0.1945866203590586,normal,3,2.0,MBI|GNW|THC
2009-11-30,15.018457850849138,0.29654100297472097,normal,3,2.0,MBI|GNW|THC
2009-12-31,19.19304122918031,0.27796351794502916,normal,3,2.0,FITB|HBAN|SLM
2010-01-29,20.004866875690894,0.042297916042420725,normal,3,2.0,FITB|HBAN|SLM
2010-02-26,24.6887566905654,0.23413751483476164,normal,3,2.0,FITB|HBAN|SLM
2010-03-31,29.214489214601024,0.18331147982697307,normal,3,2.0,FITB|HBAN|SLM
2010-04-30,23.212302272596336,-0.20545240061924047,normal,3,2.0,FITB|HBAN|SLM
2010-05-31,21.545992401406394,-0.07178563554883267,crash,3,1.0,FITB|HBAN|SLM
2010-06-30,23.76916566370596,0.10318268107039924,crash,3,1.0,FITB|HBAN|SLM
2010-07-30,21.21760192649502,-0.10734763572736664,normal,3,1.0,FITB|HBAN|SLM
2010-08-31,22.634525423412047,0.06678056746590555,crash,3,1.0,FITB|HBAN|SLM
2010-09-30,23.65478954378288,0.045075569347503154,normal,3,2.0,FITB|HBAN|SLM
2010-10-29,22.796669840187757,-0.03627678453899669,normal,3,2.0,FITB|HBAN|SLM
2010-11-30,29.8037286625179,0.30737203597946366,normal,3,2.0,FITB|HBAN|SLM
2010-12-31,31.570472777927087,0.05927929808430643,normal,3,2.0,NFLX|JBL|AMZN
2011-01-31,32.77678100441057,0.03821001462248917,normal,3,2.0,NFLX|JBL|AMZN
2011-02-28,35.388672941413624,0.07968726204844792,normal,3,2.0,NFLX|JBL|AMZN
2011-03-31,37.01762036324898,0.046030192331091235,normal,3,2.0,NFLX|JBL|AMZN
2011-04-29,42.195231739567696,0.1398688334234212,normal,3,2.0,NFLX|JBL|AMZN
2011-05-31,41.283503254902925,-0.021607381855182857,normal,3,2.0,NFLX|JBL|AMZN
2011-06-30,42.298428320065845,0.024584276651531255,normal,3,2.0,NFLX|JBL|AMZN
2011-07-29,36.53831556531501,-0.13617793812963758,normal,3,2.0,NFLX|JBL|AMZN
2011-08-31,32.47158570110936,-0.11130041988213885,crash,3,1.0,NFLX|JBL|AMZN
2011-09-30,31.586808540117453,-0.02724773496237604,crash,3,1.0,NFLX|JBL|AMZN
2011-10-31,28.400339409763507,-0.10087974308347442,normal,3,1.0,NFLX|JBL|AMZN
2011-11-30,27.412857216728263,-0.03477008421581628,normal,3,1.0,NFLX|JBL|AMZN
2011-12-30,36.33528142067251,0.3254831896362661,normal,3,2.0,NFLX|NVDA|BBBY
2012-01-31,33.509428011531604,-0.07777161201600526,normal,3,2.0,NFLX|NVDA|BBBY
2012-02-29,29.688601341161952,-0.11402243777646076,normal,3,2.0,NFLX|NVDA|BBBY
2012-03-30,25.397158820123426,-0.14454849090814628,normal,3,2.0,NFLX|NVDA|BBBY
2012-04-30,23.876353843641237,-0.059880909799925386,normal,3,2.0,NFLX|NVDA|BBBY
2012-05-31,27.328362410202747,0.14457854784560642,normal,3,2.0,NFLX|NVDA|BBBY
2012-06-29,28.026058751806733,0.025530118897409998,normal,3,2.0,NFLX|NVDA|BBBY
2012-07-31,31.390592000654486,0.12005017468361846,normal,3,2.0,NFLX|NVDA|BBBY
2012-08-31,33.51410720640749,0.0676481413828936,normal,3,2.0,NFLX|NVDA|BBBY
2012-09-28,51.963798123286715,0.5505052186904704,normal,3,2.0,NFLX|NVDA|BBBY
2012-10-31,53.09635899056518,0.021795190270568858,normal,3,2.0,NFLX|NVDA|BBBY
2012-11-30,55.17263370709464,0.03910390007906944,normal,3,2.0,NFLX|NVDA|BBBY
2012-12-31,77.68370302926196,0.40801150515445905,normal,3,2.0,AMD|NVDA|NFLX
2013-01-31,83.50185133101212,0.07489535224085002,normal,3,2.0,AMD|NVDA|NFLX
2013-02-28,85.77616893437083,0.027236732684440823,normal,3,2.0,AMD|NVDA|NFLX
2013-03-28,102.4514619169607,0.19440473023863392,normal,3,2.0,AMD|NVDA|NFLX
2013-04-30,134.54834674164758,0.31328869519404373,normal,3,2.0,AMD|NVDA|NFLX
2013-05-31,127.72768106466938,-0.05069304708793533,normal,3,2.0,AMD|NVDA|NFLX
2013-06-28,134.72217160825625,0.054760960860516135,normal,3,2.0,AMD|NVDA|NFLX
2013-07-31,137.67709692560837,0.02193347451334461,normal,3,2.0,AMD|NVDA|NFLX
2013-08-30,163.3377362934068,0.1863827749190829,normal,3,2.0,AMD|NVDA|NFLX
2013-09-30,150.8953780344753,-0.0761756501668485,normal,3,2.0,AMD|NVDA|NFLX
2013-10-31,172.41907228539904,0.1426398510761953,normal,3,2.0,AMD|NVDA|NFLX
2013-11-29,183.22711537236933,0.06268473054465881,normal,3,2.0,AMD|NVDA|NFLX
2013-12-31,182.2843879701323,-0.005145130404531926,normal,3,2.0,ORLY|KDP|MNST
2014-01-31,222.20082989132266,0.21897893925908113,normal,3,2.0,ORLY|KDP|MNST
2014-02-28,223.2075104860764,0.004530498807075175,normal,3,2.0,ORLY|KDP|MNST
2014-03-31,222.89076251898135,-0.0014190739657695996,normal,3,2.0,ORLY|KDP|MNST
2014-04-30,232.92763001126937,0.04503043275036264,normal,3,2.0,ORLY|KDP|MNST
2014-05-30,242.21445856848206,0.039870016952318475,normal,3,2.0,ORLY|KDP|MNST
2014-06-30,230.8482464890195,-0.04692623283778491,normal,3,2.0,ORLY|KDP|MNST
2014-07-31,290.01746871412485,0.25631220130545695,normal,3,2.0,ORLY|KDP|MNST
2014-08-29,293.9703626208044,0.013629847623337434,normal,3,2.0,ORLY|KDP|MNST
2014-09-30,360.51161471029855,0.22635360754147335,normal,3,2.0,ORLY|KDP|MNST
2014-10-31,408.57956090239117,0.13333258688688646,normal,3,2.0,ORLY|KDP|MNST
2014-11-30,407.74601244500104,-0.002040112960004911,normal,3,2.0,ORLY|KDP|MNST
2014-12-31,365.6068930656565,-0.10334649044551604,normal,3,2.0,COL|NVDA|BBBY
2015-01-31,422.04616859469274,0.15437147548227637,normal,3,2.0,COL|NVDA|BBBY
2015-02-28,435.2621575081735,0.031314083379756025,normal,3,2.0,COL|NVDA|BBBY
2015-03-31,440.9395913163583,0.013043711037705352,normal,3,2.0,COL|NVDA|BBBY
2015-04-30,425.287016065262,-0.035498230504473205,normal,3,2.0,COL|NVDA|BBBY
2015-05-29,388.95609439155874,-0.08542683012012786,normal,3,2.0,COL|NVDA|BBBY
2015-06-30,355.98069921890743,-0.08477922225189566,normal,3,2.0,COL|NVDA|BBBY
2015-07-31,395.2625388865448,0.11034822886136689,normal,3,2.0,COL|NVDA|BBBY
2015-08-31,402.3669777083628,0.01797397456847598,crash,3,1.0,COL|NVDA|BBBY
2015-09-30,427.69877730883,0.0629569547300868,crash,3,1.0,COL|NVDA|BBBY
2015-10-30,437.2358268376304,0.02229851950667111,normal,3,2.0,COL|NVDA|BBBY
2015-11-30,427.5546942449254,-0.02214167275066453,normal,3,2.0,COL|NVDA|BBBY
2015-12-31,427.92810730081595,0.0008733690938653041,normal,3,1.0,NVDA|M|GME
2016-01-29,472.84951566163755,0.10497419448366296,crash,3,1.0,NVDA|M|GME
2016-02-29,504.14177539362333,0.066178051780808,crash,3,1.0,NVDA|M|GME
2016-03-31,474.84927668750584,-0.05810369252428353,normal,3,2.0,NVDA|M|GME
2016-04-29,476.98983106734363,0.004507860672696137,normal,3,2.0,NVDA|M|GME
2016-05-31,463.2672822585566,-0.028769059453700657,normal,3,2.0,NVDA|M|GME
2016-06-30,595.261041189072,0.28491923342181474,normal,3,2.0,NVDA|M|GME
2016-07-29,594.8840510012211,-0.0006333191016462819,normal,3,2.0,NVDA|M|GME
2016-08-31,646.3185441829735,0.08646137528008269,normal,3,2.0,NVDA|M|GME
2016-09-30,600.0380195149376,-0.07160636977628448,normal,3,2.0,NVDA|M|GME
2016-10-31,795.1507004921358,0.32516719713014963,normal,3,2.0,NVDA|M|GME
2016-11-30,798.6689185095838,0.0044245927410621316,normal,3,2.0,NVDA|M|GME
2016-12-30,762.5921668082309,-0.04517109764165683,normal,3,2.0,NVDA|COL|NAVI
2017-01-31,720.3708035612274,-0.05536558738036566,normal,3,2.0,NVDA|COL|NAVI
2017-02-28,725.8534381937886,0.007610850697248386,normal,3,2.0,NVDA|COL|NAVI
2017-03-31,710.8219654483597,-0.02070868849616966,normal,3,2.0,NVDA|COL|NAVI
2017-04-28,893.5137808609047,0.2570148705200885,normal,3,2.0,NVDA|COL|NAVI
2017-05-31,1036.5441110825454,0.16007624424531006,normal,3,2.0,NVDA|COL|NAVI
2017-06-30,1014.7451111271057,-0.02103046047183975,normal,3,2.0,NVDA|COL|NAVI
2017-07-31,957.2409868920342,-0.05666854031077818,normal,3,2.0,NVDA|COL|NAVI
2017-08-31,1125.647833039182,0.1759294142783525,normal,3,2.0,NVDA|COL|NAVI
2017-09-29,1055.5577608323151,-0.062266430183255145,normal,3,2.0,NVDA|COL|NAVI
2017-10-31,1085.8476645741275,0.028695638330515017,normal,3,2.0,NVDA|COL|NAVI
2017-11-30,1138.8396003055464,0.04880236653840614,normal,3,2.0,NVDA|COL|NAVI
2017-12-29,1397.9393914094849,0.22751210182226106,normal,3,2.0,HPE|APH|NVDA
2018-01-31,1468.2339584981887,0.05028441685002428,normal,3,2.0,HPE|APH|NVDA
2018-02-28,1309.734902583989,-0.10795217955340274,normal,3,2.0,HPE|APH|NVDA
2018-03-29,1232.6819515301947,-0.05883095189856793,normal,3,2.0,HPE|APH|NVDA
2018-04-30,1259.2597554943568,0.021560958145910643,normal,3,2.0,HPE|APH|NVDA
2018-05-31,1213.993332141811,-0.03594685143795074,normal,3,2.0,HPE|APH|NVDA
2018-06-29,1361.5591862203726,0.1215540894431568,normal,3,2.0,HPE|APH|NVDA
2018-07-31,1494.784961789103,0.09784795028893237,normal,3,2.0,HPE|APH|NVDA
2018-08-31,1480.388438912364,-0.009631166518766464,normal,3,2.0,HPE|APH|NVDA
2018-09-28,1222.2900240633371,-0.17434506246120837,normal,3,2.0,HPE|APH|NVDA
2018-10-31,1159.812147211688,-0.051115427289465956,normal,3,1.0,HPE|APH|NVDA
2018-11-30,916.0630132823602,-0.21016259789598396,normal,3,2.0,HPE|APH|NVDA
2018-12-31,918.3222718015439,0.0024662697723036864,cash,0,0.0,
2019-01-31,1090.838060340195,0.1878597457951372,normal,3,1.0,COTY|IVZ|WDC
2019-02-28,1092.671411688538,0.0016806815007638434,normal,3,2.0,COTY|IVZ|WDC
2019-03-29,1225.3047227781906,0.12138444336590659,normal,3,2.0,COTY|IVZ|WDC
2019-04-30,1023.7165617079613,-0.16452083903925463,normal,3,2.0,COTY|IVZ|WDC
2019-05-31,1157.4481877914745,0.1306334498099713,normal,3,1.0,COTY|IVZ|WDC
2019-06-28,1060.1743301599377,-0.08404165184892193,normal,3,2.0,COTY|IVZ|WDC
2019-07-31,868.2545600745518,-0.18102661479874999,normal,3,2.0,COTY|IVZ|WDC
2019-08-30,1001.8432728800084,0.1538589245001904,normal,3,2.0,COTY|IVZ|WDC
2019-09-30,983.5939231716865,-0.018215773067837657,normal,3,2.0,COTY|IVZ|WDC
2019-10-31,1018.8176834781171,0.03581128296609277,normal,3,2.0,COTY|IVZ|WDC
2019-11-29,1174.95653534677,0.15325494875159015,normal,3,2.0,COTY|IVZ|WDC
2019-12-31,1102.6377575804795,-0.06155017278570786,normal,3,2.0,COTY|IVZ|WDC
2020-01-31,1071.7917827244687,-0.027974713040569463,normal,3,2.0,NVDA|AMD|KIM
2020-02-28,823.9252435393893,-0.2312637054885872,crash,3,1.0,NVDA|AMD|KIM
2020-03-31,943.3388731933867,0.14493260230870522,crash,3,1.0,NVDA|AMD|KIM
2020-04-30,1014.0758314692099,0.07498573448623483,normal,3,1.0,NVDA|AMD|KIM
2020-05-29,1202.2075499339135,0.1855203650718459,normal,3,2.0,NVDA|AMD|KIM
2020-06-30,1359.739871932748,0.13103587812894235,normal,3,2.0,NVDA|AMD|KIM
2020-07-31,1758.1307770963476,0.2929905295763101,normal,3,2.0,NVDA|AMD|KIM
2020-08-31,1597.7466375967429,-0.091224237462294,normal,3,2.0,NVDA|AMD|KIM
2020-09-30,1328.38027952874,-0.16859140975766435,normal,3,2.0,NVDA|AMD|KIM
2020-10-30,2056.3988925562835,0.5480498500668933,normal,3,2.0,NVDA|AMD|KIM
2020-11-30,2118.5581621960205,0.030227243296395555,normal,3,2.0,NVDA|AMD|KIM
2020-12-31,2262.389656039846,0.06789121790960642,normal,3,2.0,NVDA|AMD|KIM
2021-01-29,3408.033307064545,0.506386531588934,normal,3,2.0,APA|DVN|FTNT
2021-02-26,3618.3681456529653,0.06171736589323089,normal,3,2.0,APA|DVN|FTNT
2021-03-31,4330.035642374026,0.19668189307272205,normal,3,2.0,APA|DVN|FTNT
2021-04-30,5026.919824884883,0.16094190442478157,normal,3,2.0,APA|DVN|FTNT
2021-05-31,5866.494257329871,0.16701567991771477,normal,3,2.0,APA|DVN|FTNT
2021-06-30,5953.972564009752,0.014911513221133932,normal,3,2.0,APA|DVN|FTNT
2021-07-30,7449.408773462938,0.25116612368903357,normal,3,2.0,APA|DVN|FTNT
2021-08-31,8156.948448384928,0.09497930593397717,normal,3,2.0,APA|DVN|FTNT
2021-09-30,10780.436177649073,0.3216261259789615,normal,3,2.0,APA|DVN|FTNT
2021-10-29,10835.802754287575,0.0051358382653655665,normal,3,2.0,APA|DVN|FTNT
2021-11-30,12309.763240762582,0.13602688420032197,normal,3,2.0,APA|DVN|FTNT
2021-12-31,12530.594484025374,0.017939519952059724,normal,3,2.0,APA|DVN|FTNT
2022-01-31,11247.940530185486,-0.10236177984014087,normal,3,2.0,F|APA|PHM
2022-02-28,10848.164005695871,-0.03554219756201193,normal,3,1.0,F|APA|PHM
2022-03-31,9643.260137060754,-0.11106984260216544,normal,3,2.0,F|APA|PHM
2022-04-29,10241.207363669946,0.062006750633136584,crash,3,1.0,F|APA|PHM
2022-05-31,8424.986604165311,-0.17734439846883357,crash,3,1.0,F|APA|PHM
2022-06-30,9806.11489437855,0.16393240192576794,crash,3,1.0,F|APA|PHM
2022-07-29,9810.553501099548,0.000452636622026676,normal,3,1.0,F|APA|PHM
2022-08-31,8343.312992280153,-0.14955736275786577,crash,3,1.0,F|APA|PHM
2022-09-30,9821.039502570991,0.17711507546919797,crash,3,1.0,F|APA|PHM
2022-10-31,10552.180942439194,0.07444644120174873,normal,3,1.0,F|APA|PHM
2022-11-30,9564.54932707812,-0.09359502274918127,normal,3,2.0,F|APA|PHM
2022-12-30,10958.00604061104,0.14568974092568238,crash,3,1.0,F|APA|PHM
2023-01-31,12675.36915348435,0.15672222724724336,normal,3,2.0,WBD|NVDA|CCL
2023-02-28,13755.088481504754,0.08518247594576747,crash,3,2.0,WBD|NVDA|CCL
2023-03-31,11992.16518626702,-0.1281651730272895,normal,3,2.0,WBD|NVDA|CCL
2023-04-28,15016.55605576787,0.2521972323200041,normal,3,2.0,WBD|NVDA|CCL
2023-05-31,23266.559306712832,0.5493938304033521,normal,3,2.0,WBD|NVDA|CCL
2023-06-30,25632.509099063685,0.1016888557161192,normal,3,2.0,WBD|NVDA|CCL
2023-07-31,24319.484417813546,-0.05122497669563299,normal,3,2.0,WBD|NVDA|CCL
2023-08-31,17320.897331755696,-0.2877769514279474,normal,3,2.0,WBD|NVDA|CCL
2023-09-29,13817.607427189354,-0.20225799145772305,normal,3,2.0,WBD|NVDA|CCL
2023-10-31,16028.399732023794,0.15999819914438973,normal,3,1.0,WBD|NVDA|CCL
2023-11-30,19810.88924178297,0.2359867218810363,normal,3,2.0,WBD|NVDA|CCL
2023-12-29,20188.49963410852,0.01906074925345278,normal,3,2.0,WBD|NVDA|CCL
2024-01-31,17773.265969943503,-0.1196341336869074,normal,3,2.0,KEY|CCL|WBD
2024-02-29,19204.81214151835,0.0805449135795158,normal,3,2.0,KEY|CCL|WBD
2024-03-28,14865.044265391434,-0.22597294074774577,normal,3,2.0,KEY|CCL|WBD
2024-04-30,16272.213484943157,0.09466296866857446,normal,3,2.0,KEY|CCL|WBD
2024-05-31,17836.06498722415,0.09610564068176952,normal,3,2.0,KEY|CCL|WBD
2024-06-28,19843.418907916606,0.11254466285754804,normal,3,2.0,KEY|CCL|WBD
2024-07-31,19259.264008421986,-0.029438218393986915,normal,3,2.0,KEY|CCL|WBD
2024-08-30,21318.721709174843,0.1069333542471958,normal,3,2.0,KEY|CCL|WBD
2024-09-30,24326.110639131137,0.14106797635347987,normal,3,2.0,KEY|CCL|WBD
2024-10-31,33648.904556859365,0.38324227230684066,normal,3,2.0,KEY|CCL|WBD
2024-11-29,31001.550215884035,-0.07867579571578243,normal,3,2.0,KEY|CCL|WBD
2024-12-31,34024.608892098324,0.09751314547700864,normal,3,2.0,KEY|CCL|WBD
2025-01-31,30984.693991416578,-0.08934459497601206,normal,3,2.0,SYF|SW|PLTR
2025-02-28,24642.21207964902,-0.20469725837939728,normal,3,2.0,SYF|SW|PLTR
2025-03-31,26225.120422793872,0.06423564321370769,crash,3,1.0,SYF|SW|PLTR
2025-04-30,28515.34141718357,0.08732928419269045,crash,3,1.0,SYF|SW|PLTR
2025-05-30,32341.02945847539,0.1341624490943823,normal,3,2.0,SYF|SW|PLTR
2025-06-30,36554.13365255718,0.13027118383758476,normal,3,2.0,SYF|SW|PLTR
2025-07-31,41257.48264300443,0.1286680470983675,normal,3,2.0,SYF|SW|PLTR
2025-08-29,39072.96107886032,-0.05294849380526892,normal,3,2.0,SYF|SW|PLTR
2025-09-30,38420.31874671401,-0.01670317053343083,normal,3,2.0,SYF|SW|PLTR
2025-10-31,35772.87749686212,-0.06890732133965749,normal,3,2.0,SYF|SW|PLTR
2025-11-28,41033.55078526167,0.14705759381142866,normal,3,2.0,SYF|SW|PLTR
2025-12-31,35663.33258804053,-0.13087383603053912,normal,3,2.0,SYF|SW|PLTR
