name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,cfg_name,cfg_k_normal,cfg_k_bull,cfg_k_recovery,cfg_adaptive_k,cfg_weighting,cfg_hold_months,cfg_pick_replace_dd,cfg_pick_daily_stop,cfg_regime_gate,cfg_crash_persist,cfg_cost_bps,cfg_cash_yield_yr,cfg_filt_d_sma200_min,cfg_filt_pullback_min,cfg_filt_min_mom_12_1,cfg_gross_target,cfg_gross_in_recovery,cfg_gross_in_bull,cfg_gross_in_normal,cfg_dd_full_floor,cfg_gross_floor,cfg_spy_trend_only_lever,cfg_n_sleeves
k4_h3_invvol_g1.0_dd0.0_to0,0.2724082583166352,0.1194382410561079,15.297001726052727,0.8345811018123083,-0.4204350303611529,5,0.27452309621029175,0.170069371210405,0.06700425243285957,1.1652930260676504,0.8207883903563864,0.3738581320117707,-0.3183055929006842,-0.42043503036115293,12.646289887085718,10,7,10,k4_h3_invvol_g1.0_dd0.0_to0,4,4,4,False,invvol,3,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h3_conv_g1.0_dd0.0_to0,0.32435930774539745,0.1194382410561079,20.492106668928955,0.8397850701225071,-0.6402181990877988,5,0.26918571380917633,0.1858865724877452,0.13607539665958468,0.887669596297278,0.764533564752807,0.5129751131754662,-0.39821832784271394,-0.515844155283142,12.112551646974168,10,8,10,k4_h3_conv_g1.0_dd0.0_to0,4,4,4,False,conv,3,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h6_ew_g1.0_dd0.0_to0,0.31809548469392657,0.1194382410561079,19.865724363781865,0.8642116570305479,-0.5463462423999873,4,0.3235397193564801,0.30939174461434094,0.06377090765983628,0.843327804841769,0.9021604254596598,0.4002100351489535,-0.2906512879951605,-0.5361125637252244,17.547952201704557,10,8,10,k4_h6_ew_g1.0_dd0.0_to0,4,4,4,False,ew,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h6_invvol_g1.0_dd0.0_to0,0.29879399839445764,0.1194382410561079,17.935575733834973,0.8655111475383241,-0.49720701205542117,4,0.3093137732847709,0.24822580462616328,0.1427451285932213,0.8642898710304185,0.9520025930184358,0.6918263567563123,-0.2761795209315958,-0.45960138192802125,16.125357594533625,10,9,10,k4_h6_invvol_g1.0_dd0.0_to0,4,4,4,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h6_conv_g1.0_dd0.0_to0,0.3704183044711147,0.1194382410561079,25.098006341500678,0.8508911430841182,-0.6217567984163292,4,0.38089626953956035,0.32295476899444286,0.16852034243795355,0.928176817101731,0.9039885189993949,0.6579686764870295,-0.35326103457172864,-0.5092802271075255,23.283607220012577,10,9,10,k4_h6_conv_g1.0_dd0.0_to0,4,4,4,False,conv,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h9_ew_g1.0_dd0.0_to0,0.31574453903981037,0.1194382410561079,19.630629798370247,0.8092379504785382,-0.751159303585866,1,0.31479866369233334,0.3223206674144441,0.07226486685996925,0.5348895298645207,0.8852339388120644,0.4218543727619821,-0.33880987488081893,-0.7120666190743714,16.673846635289873,10,8,10,k4_h9_ew_g1.0_dd0.0_to0,4,4,4,False,ew,9,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h9_invvol_g1.0_dd0.0_to0,0.31320921712032423,0.1194382410561079,19.377097606421636,0.8465125812434469,-0.6814897318146512,1,0.32520622416792744,0.3038465642959888,0.17091944863450936,0.5821028011423268,0.9712813464732196,0.8432681279897668,-0.2999764139160164,-0.6299452867030269,17.714602682849282,10,9,10,k4_h9_invvol_g1.0_dd0.0_to0,4,4,4,False,invvol,9,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h9_conv_g1.0_dd0.0_to0,0.30141528069233425,0.1194382410561079,18.197703963622637,0.7518348663850357,-0.8024784902944119,1,0.32299012203517846,0.2560600238629105,0.07018753825264734,0.6804910767978531,0.8031169883071062,0.3720443954878146,-0.4141880949005746,-0.77202207593498,17.492992469574386,10,9,10,k4_h9_conv_g1.0_dd0.0_to0,4,4,4,False,conv,9,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h12_ew_g1.0_dd0.0_to0,0.3057817277921131,0.1194382410561079,18.63434867360052,0.8639704665512523,-0.6457776287056688,4,0.30890851770977407,0.2964456183521331,0.09761198438145047,0.5362909351361567,0.9931138675316304,0.5392771818412357,-0.3315239380068356,-0.618095024216233,16.08483203703394,10,8,10,k4_h12_ew_g1.0_dd0.0_to0,4,4,4,False,ew,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h12_invvol_g1.0_dd0.0_to0,0.2928455455345511,0.1194382410561079,17.340730447844322,0.8840010047200507,-0.6058887815784088,4,0.30394876102777557,0.28492545062113084,0.12874492080653654,0.46032934684683413,1.0719853341343328,0.7080250719615007,-0.2896916497101293,-0.5790127147765917,15.588856368834097,10,8,10,k4_h12_invvol_g1.0_dd0.0_to0,4,4,4,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k4_h12_conv_g1.0_dd0.0_to0,0.33025554829954995,0.1194382410561079,21.081730724344204,0.9096542375699568,-0.6725134088831208,4,0.3644356678096937,0.39186001116598723,0.15580679130184194,0.688414017531318,1.0596029986879443,0.5848436957106955,-0.33871303762580424,-0.5950804989143055,21.637547047025908,10,10,10,k4_h12_conv_g1.0_dd0.0_to0,4,4,4,False,conv,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h6_invvol_g1.25_dd0.0_to0,0.39793209482319036,0.1194382410561079,27.84938537670825,0.8033664037260326,-0.8080229924408107,4,0.48294291652039584,0.3791939539778302,0.2065583448256414,0.7714307270565375,1.0110763679215018,0.6468968950096562,-0.4504816581913495,-0.6875654191679651,33.48827191809612,10,9,10,k2_h6_invvol_g1.25_dd0.0_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h6_invvol_g1.25_dd0.1_to0,0.2069505982503419,0.1194382410561079,8.7512357194234,0.8274129029294337,-0.5078069447491678,4,0.2301080206222994,0.19217250037267908,0.08441632071312388,0.47018893830546826,0.8557833545999436,0.4252465471184879,-0.3214655271431686,-0.5078069447491679,8.204782328286477,10,6,10,k2_h6_invvol_g1.25_dd0.1_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h6_invvol_g1.25_dd0.15_to0,0.23273571218229105,0.1194382410561079,11.329747112618316,0.8179440589330423,-0.48027186849844455,4,0.272534860254519,0.22832767010496835,0.1492293077667406,0.5665999479511863,0.8905630610713148,0.5507113155094762,-0.3425010435151727,-0.48027186849844455,12.447466291508436,10,8,10,k2_h6_invvol_g1.25_dd0.15_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h6_invvol_g1.25_dd0.2_to0,0.25034571310043163,0.1194382410561079,13.090747204432374,0.8105825842648381,-0.5401537067514777,4,0.2964104853011908,0.25833592538277084,0.15732183763551166,0.6162891679779992,0.9016248590829651,0.5694532499815348,-0.379579731930672,-0.49885984496171853,14.83502879617562,10,8,10,k2_h6_invvol_g1.25_dd0.2_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h6_invvol_g1.25_dd0.25_to0,0.2703141067173074,0.1194382410561079,15.087586566119949,0.8170948074973258,-0.5980969956800966,4,0.3215834341069416,0.28894704698138185,0.17266129390576412,0.6465841629459597,0.9220869604009856,0.6009394209623676,-0.3966070941928105,-0.5098356559780662,17.352323676750704,10,8,10,k2_h6_invvol_g1.25_dd0.25_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h6_invvol_g1.25_dd0.3_to0,0.28837658159028834,0.1194382410561079,16.893834053418043,0.8258394626964094,-0.6342840977587048,4,0.34596089245457506,0.31044543104139233,0.20174088766888043,0.666982980604987,0.9441668873561729,0.6418375665279997,-0.4000248632073255,-0.5170795615328158,19.790069511514048,10,9,10,k2_h6_invvol_g1.25_dd0.3_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h6_invvol_g1.25_dd0.0_to1,0.39767524344015026,0.1194382410561079,27.823700238404236,0.8399145742504577,-0.6883157457438747,4,0.4697613129131213,0.3568777594302348,0.18886177422930395,0.859653528151082,0.9961408512771271,0.6195256009064838,-0.42863244336761347,-0.5515270830971581,32.170111557368664,10,9,10,k2_h6_invvol_g1.25_dd0.0_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g1.25_dd0.1_to1,0.2069505982503419,0.1194382410561079,8.7512357194234,0.8274129029294337,-0.5078069447491678,4,0.2301080206222994,0.19217250037267908,0.08441632071312388,0.47018893830546826,0.8557833545999436,0.4252465471184879,-0.3214655271431686,-0.5078069447491679,8.204782328286477,10,6,10,k2_h6_invvol_g1.25_dd0.1_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h6_invvol_g1.25_dd0.2_to1,0.2502267673757004,0.1194382410561079,13.078852631959247,0.8103077912959077,-0.5401537067514776,4,0.2962436877088397,0.25833592538277084,0.15732183763551166,0.6153121013653966,0.9012691413116588,0.5694532499815348,-0.379579731930672,-0.49885984496171865,14.818349036940509,10,8,10,k2_h6_invvol_g1.25_dd0.2_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h6_invvol_g1.5_dd0.0_to0,0.43171236577426897,0.1194382410561079,31.22741247181611,0.7959706856715237,-0.8977336347414094,4,0.5349243973561326,0.4223808544208284,0.20999467423733975,0.9507812118666141,1.0014812742941313,0.6366192163675287,-0.5250869620145953,-0.8115749684783766,38.68642000166981,10,10,10,k2_h6_invvol_g1.5_dd0.0_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h6_invvol_g1.5_dd0.1_to0,0.2345409651381134,0.1194382410561079,11.51027240820055,0.8105719806301648,-0.6000230244028365,4,0.2615469847192767,0.21176608406888542,0.0806341246163762,0.5670672768911824,0.8399679371009615,0.41043090135066324,-0.3820450676986677,-0.6000230244028364,11.348678737984205,10,6,10,k2_h6_invvol_g1.5_dd0.1_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h6_invvol_g1.5_dd0.15_to0,0.2631456897037343,0.1194382410561079,14.370744864762642,0.8033862326819308,-0.5626691471201204,4,0.3103041206831012,0.2566661310959073,0.15406528008167264,0.6890116823177581,0.8765883742098085,0.5386307527147057,-0.40505965417047374,-0.5626691471201204,16.224392334366662,10,9,10,k2_h6_invvol_g1.5_dd0.15_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h6_invvol_g1.5_dd0.2_to0,0.28219884193507094,0.1194382410561079,16.276060087896305,0.7973559573704236,-0.6184074555377249,4,0.3372813067952752,0.29420581218287745,0.1727182371538054,0.7521889209041204,0.8886594723327244,0.5587901221595466,-0.4459920149722508,-0.5821979338420761,18.92211094558406,10,8,10,k2_h6_invvol_g1.5_dd0.2_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h6_invvol_g1.5_dd0.25_to0,0.3042698536155859,0.1194382410561079,18.4831612559478,0.804831463227655,-0.6794038363912754,4,0.3658881999638354,0.32840791057769847,0.18947823820097454,0.7908124216738697,0.9098203535266283,0.5910899238933726,-0.4650021849865822,-0.5936790238501013,21.782800262440084,10,9,10,k2_h6_invvol_g1.5_dd0.25_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h6_invvol_g1.5_dd0.3_to0,0.3243772768280644,0.1194382410561079,20.49390357719565,0.8142581313759988,-0.7167901624857325,4,0.39379480707696046,0.35048199448798123,0.21219193959633387,0.816862908371474,0.9323715046552199,0.6325210068119682,-0.46948670072180543,-0.6012354310864448,24.57346097375258,10,9,10,k2_h6_invvol_g1.5_dd0.3_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h6_invvol_g1.5_dd0.0_to1,0.4421530496833028,0.1194382410561079,32.27148086271949,0.8524215001645556,-0.6920339374475989,4,0.5186030300431689,0.4036819247446283,0.17562069347069165,1.0168716749720312,0.9752169595837004,0.5882195498747266,-0.48555752530617663,-0.6277326686225809,37.05428327037343,10,10,10,k2_h6_invvol_g1.5_dd0.0_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g1.5_dd0.1_to1,0.23446561025537993,0.1194382410561079,11.502736919927203,0.8103856132744395,-0.6000230244028362,4,0.26142661909690884,0.21176608406888542,0.0806341246163762,0.5663553417803251,0.8397184623431266,0.41043090135066324,-0.3820450676986677,-0.6000230244028364,11.336642175747421,10,6,10,k2_h6_invvol_g1.5_dd0.1_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h6_invvol_g1.5_dd0.2_to1,0.2815934290936992,0.1194382410561079,16.21551880375913,0.7964064290544262,-0.6133168994839531,4,0.33638096266865763,0.29420581218287745,0.1727182371538054,0.747445236104282,0.8871551239087919,0.5584323862762928,-0.4459920149722508,-0.5821979338420761,18.832076532922308,10,8,10,k2_h6_invvol_g1.5_dd0.2_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h6_invvol_g1.75_dd0.0_to0,0.44265332963054327,0.1194382410561079,32.32150885744354,0.7906881538715113,-0.9549672405935532,4,0.5654977741944498,0.4747504229165941,0.19783085933823874,1.1404816687948425,0.9946279327654285,0.6292795799108128,-0.5927924038798921,-0.9050770807853556,41.74375768550151,10,10,10,k2_h6_invvol_g1.75_dd0.0_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h6_invvol_g1.75_dd0.1_to0,0.2583146612233782,0.1194382410561079,13.887642016727032,0.7985440301998845,-0.6838823973934229,4,0.28859696931084217,0.22492651188943413,0.07038070636785121,0.6664367207335138,0.8286719905558215,0.3998494651969393,-0.43998055802367303,-0.683882397393423,14.053677197140763,10,6,10,k2_h6_invvol_g1.75_dd0.1_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h6_invvol_g1.75_dd0.15_to0,0.288725607480367,0.1194382410561079,16.92873664242591,0.7929888501149419,-0.6415370710606658,4,0.3426031485912945,0.2803695828769165,0.15061259669924154,0.8160810070433433,0.866607121210869,0.530002609526288,-0.4649244605962227,-0.6415370710606657,19.454295125185986,10,9,10,k2_h6_invvol_g1.75_dd0.15_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h6_invvol_g1.75_dd0.2_to0,0.30825550626953513,0.1194382410561079,18.881726521342724,0.7879092580658409,-0.6871642427827069,4,0.37187870160402203,0.31352263464581387,0.1770786046944286,0.8939945336359469,0.8793990896445278,0.5511742754460833,-0.5084076069764261,-0.659826464419877,22.38185042645875,10,9,10,k2_h6_invvol_g1.75_dd0.2_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h6_invvol_g1.75_dd0.25_to0,0.3314542485375169,0.1194382410561079,21.201600748140905,0.7960726504566084,-0.749119148528021,4,0.40305816631108404,0.3615584589786539,0.20169298832927351,0.9417502006723073,0.9010589975550397,0.5840551249622742,-0.5289007661507308,-0.6713054450809797,25.49979689716495,10,10,10,k2_h6_invvol_g1.75_dd0.25_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h6_invvol_g1.75_dd0.3_to0,0.3527259565819234,0.1194382410561079,23.32877155258155,0.8059863626090664,-0.7862861044264436,4,0.4336678206142932,0.3820874641488953,0.20523954043414627,0.9740113553097789,0.9239466765895724,0.6258667878612802,-0.5344048998761606,-0.6788359378245821,28.560762327485868,10,10,10,k2_h6_invvol_g1.75_dd0.3_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h6_invvol_g1.75_dd0.0_to1,0.4794121810052614,0.1194382410561079,35.99739399491535,0.8574595465860658,-0.7029222282312859,4,0.5591602416952819,0.44607822815689546,0.14835714820013712,1.1778198831276692,0.9597732939556014,0.5645451424804112,-0.5455744899569555,-0.7029222282312859,41.11000443558473,10,10,10,k2_h6_invvol_g1.75_dd0.0_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g1.75_dd0.1_to1,0.2577254298107907,0.1194382410561079,13.828718875468283,0.7973103361947037,-0.6838823973934229,4,0.2879904312515581,0.22492651188943413,0.07038070636785121,0.6627971583398429,0.8276323279352477,0.3998494651969393,-0.43998055802367303,-0.683882397393423,13.993023391212358,10,6,10,k2_h6_invvol_g1.75_dd0.1_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h6_invvol_g1.75_dd0.2_to1,0.3072162048374594,0.1194382410561079,18.777796378135147,0.7871345552228273,-0.66571501386557,4,0.36690401516292687,0.31352263464581387,0.1721584357946313,0.8784199511313373,0.8728893248571687,0.5442069608906269,-0.5076445672222752,-0.6579188650345001,21.884381782349223,10,9,10,k2_h6_invvol_g1.75_dd0.2_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h6_invvol_g2.0_dd0.0_to0,0.4177494988052488,0.1194382410561079,29.831125774914092,0.7867263234616613,-0.9863943582733165,4,0.568193599629554,0.45216938586525635,0.16661278875014518,1.3404711118968065,0.9894880910333205,0.6237757082538652,-0.6537106060600375,-0.96678931699963,42.01334022901194,10,10,10,k2_h6_invvol_g2.0_dd0.0_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h6_invvol_g2.0_dd0.1_to0,0.27754635427117047,0.1194382410561079,15.810811321506257,0.7895237748244364,-0.7590130844759273,4,0.3103299156244899,0.23082282506066754,0.0526035425567799,0.7681264548486133,0.8202004638140167,0.3919140317024762,-0.49478511427880995,-0.7590130844759275,16.22697182850553,10,8,10,k2_h6_invvol_g2.0_dd0.1_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h6_invvol_g2.0_dd0.15_to0,0.308609408631876,0.1194382410561079,18.917116757576814,0.785191400337607,-0.725225971069216,4,0.3682700926874994,0.2991068918085754,0.13753914366197262,0.9476506185765552,0.859121550558036,0.5235319588041808,-0.5237715380885806,-0.725225971069216,22.02098953480648,10,8,10,k2_h6_invvol_g2.0_dd0.15_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h6_invvol_g2.0_dd0.2_to0,0.3274811602687764,0.1194382410561079,20.80429192126685,0.7808247246781754,-0.7471481245031478,4,0.398880784820798,0.3238988090417265,0.16343749378098438,1.0415634739089406,0.8724541390345582,0.5454627603501443,-0.5669775339334179,-0.7318580966322449,25.08205874813634,10,10,10,k2_h6_invvol_g2.0_dd0.2_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h6_invvol_g2.0_dd0.25_to0,0.3506008238829774,0.1194382410561079,23.116258282686953,0.7895039369128757,-0.8082699135988787,4,0.4315709201831856,0.3764105732896752,0.18315644925775598,1.0992666508563942,0.8944882608572143,0.578779331316553,-0.5883667166679926,-0.7428515393500805,28.351072284375096,10,10,10,k2_h6_invvol_g2.0_dd0.25_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h6_invvol_g2.0_dd0.3_to0,0.3718832242879455,0.1194382410561079,25.244498323183763,0.7997828724961412,-0.8440391070852697,4,0.4638232986538027,0.40341600447824344,0.18106708683402672,1.1383064925763082,0.9176283022827464,0.6208763800098006,-0.5947822194285673,-0.7500349915560856,31.576310131436806,10,10,10,k2_h6_invvol_g2.0_dd0.3_to0,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h6_invvol_g2.0_dd0.0_to1,0.5080970089308958,0.1194382410561079,38.86587678747879,0.858278254677934,-0.7718245515915578,4,0.5900442768028898,0.4809276066793259,0.10429384205593561,1.3418114892807513,0.9479710285859779,0.5461019057300076,-0.6012142775941169,-0.7718245515915578,44.198407946345526,10,9,10,k2_h6_invvol_g2.0_dd0.0_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h6_invvol_g2.0_dd0.1_to1,0.2760401073662213,0.1194382410561079,15.660186631011342,0.7867888634900813,-0.7590130844759273,4,0.3091985646624995,0.23082282506066754,0.0526035425567799,0.7612274807887094,0.8185602962645653,0.3919140317024762,-0.49478511427880995,-0.7590130844759275,16.113836732306492,10,8,10,k2_h6_invvol_g2.0_dd0.1_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h6_invvol_g2.0_dd0.2_to1,0.32743510596595904,0.1194382410561079,20.799686490985113,0.7812784855478637,-0.7280107500272155,4,0.3886334874039642,0.33491566951496465,0.15162271696726437,1.0010836442790882,0.860600128902,0.5301444725426842,-0.5636994505209098,-0.7280107500272156,24.057329006452967,10,10,10,k2_h6_invvol_g2.0_dd0.2_to1,2,2,2,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h12_invvol_g1.25_dd0.0_to0,0.3929714133708091,0.1194382410561079,27.353317231470122,0.8783049711974765,-0.8203191409032221,4,0.5452757459355038,0.5993745702686967,0.021895553145514723,0.9805805217918848,1.2642603071323646,0.26358867986508855,-0.38874592876255876,-0.7457841775738668,39.72155485960692,10,9,10,k2_h12_invvol_g1.25_dd0.0_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h12_invvol_g1.25_dd0.1_to0,0.2638441435014498,0.1194382410561079,14.44059024453419,1.0177305265775063,-0.45694319143735024,4,0.33980865133666666,0.3581078946076848,0.0988834885540888,0.5200360328367886,1.1982092191567937,0.45988489505874103,-0.26831774317998747,-0.4227869265285285,19.17484539972321,10,9,10,k2_h12_invvol_g1.25_dd0.1_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h12_invvol_g1.25_dd0.15_to0,0.28393529025693764,0.1194382410561079,16.449704920082976,1.0054774464993899,-0.5467983773689519,4,0.382096106000796,0.4130431429499878,0.085584226299102,0.6039419370580636,1.2276030780573783,0.4056218619299853,-0.290948645932969,-0.4599857219890528,23.40359086613614,10,9,10,k2_h12_invvol_g1.25_dd0.15_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h12_invvol_g1.25_dd0.2_to0,0.2908454932448816,0.1194382410561079,17.14072521887737,0.9819089158130446,-0.5955493075532141,4,0.39863347447799213,0.44546302000833915,0.06858537556074018,0.6558749456416175,1.2168772029796986,0.3683881228442424,-0.30925936037781854,-0.4861504448946912,25.057327713855763,10,9,10,k2_h12_invvol_g1.25_dd0.2_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,False,1
