split,from,to,n_m,cagr,spy_cagr,edge_pp,sharpe,max_dd
A1,2017-01-01,2022-12-31,52,0.35246932421704824,0.10121202563314458,25.125729858390365,1.420720525703715,-0.2111642505405367
A2,2018-01-01,2024-12-31,60,0.3711309490165777,0.15739792828292032,21.373302073365743,1.387441136267841,-0.21116425054053659
R1,2018-01-01,2020-12-31,26,0.3772263748607436,0.13160622441820813,24.56201504425355,1.3220054238629335,-0.21116425054053659
R2,2019-01-01,2021-12-31,25,0.44868819529155557,0.19888129884031613,24.980689645123945,1.4996324376876715,-0.21116425054053667
R3,2020-01-01,2022-12-31,26,0.39527687306418513,0.08639360639630156,30.88832666678836,1.527876603993787,-0.18193979495498205
R4,2021-01-01,2023-12-31,26,0.3503061608837834,0.095370318498464,25.49358423853194,1.3786948968837371,-0.18193979495498205
R5,2022-01-01,2024-12-31,26,0.33615552258112746,0.1739486624911084,16.220686009001906,1.2474129844309838,-0.1747001583651096
STRICT,2023-01-01,2024-12-31,17,0.43611349731801097,0.378243532505661,5.786996481234996,1.5058918215433108,-0.1171370836638067
