date,regime,equity,ret_m,cash,picks
2015-01-31,bull,0.999,0.0,False,"AAL,AMAT"
2015-02-28,recovery,1.0168124004526053,0.017830230683288706,False,"AAL,AMAT"
2015-03-31,normal,0.9120919380094965,-0.10298897062673068,False,"AAL,AMAT"
2015-04-30,recovery,0.8663279727513961,-0.05017472839193543,False,"AAL,AMAT"
2015-06-30,normal,0.8261442501770165,-0.046383960622625287,False,"AAL,AMAT"
2015-07-31,recovery,0.7875862956745409,-0.04667218163681941,False,"AAL,AMAT"
2015-08-31,normal,0.7518067191302817,-0.045429404677001295,False,"AAL,AMAT"
2015-09-30,normal,0.8756962223282684,0.16595498925234953,False,"NFLX,TSLA"
2015-11-30,normal,0.8725246770199544,-0.003621741452625657,False,"NFLX,TSLA"
2015-12-31,normal,0.6972825498991689,-0.20084489497685315,False,"NFLX,TSLA"
2016-02-29,normal,0.8061019427451861,0.15606211981319934,False,"NFLX,TSLA"
2016-03-31,recovery,0.790756020550298,-0.019037197879250067,False,"NFLX,TSLA"
2016-05-31,recovery,0.7332838484652374,-0.0726800309975067,False,"NFLX,TSLA"
2016-06-30,normal,0.7792004978096626,0.06261783815439084,False,"NFLX,TSLA"
2016-08-31,recovery,0.7643562354455323,-0.01806870124814415,False,"NVDA,AVGO"
2016-09-30,bull,0.77018152654526,0.007621172994463944,False,"NVDA,AVGO"
2016-10-31,normal,0.8624373640025979,0.11978453686257878,False,"NVDA,AVGO"
2016-11-30,recovery,0.9389682814041164,0.08873794271428155,False,"NVDA,AVGO"
2017-01-31,recovery,0.9451980213798827,0.006634664981920842,False,"NVDA,AVGO"
2017-02-28,recovery,0.9972139946676019,0.05503182625348879,False,"NVDA,AVGO"
2017-03-31,bull,0.9853150939682035,-0.011932143715416376,False,"NVDA,AVGO"
2017-05-31,recovery,0.9714927920604595,-0.01304134761467579,False,"NVDA,FAST"
2017-06-30,bull,1.016485906307196,0.04631337938319622,False,"NVDA,FAST"
2017-07-31,recovery,1.030080551308836,0.013374159855327684,False,"NVDA,FAST"
2017-08-31,recovery,1.0949184385724289,0.0629444825273215,False,"NVDA,FAST"
2017-10-31,recovery,1.1581029871786301,0.05770708244586906,False,"NVDA,FAST"
2017-11-30,recovery,1.1719677575640652,0.011971966689432767,False,"NVDA,FAST"
2018-01-31,recovery,1.1619367469450708,-0.008559118247283393,False,"NVDA,FAST"
2018-02-28,bull,1.1391469656291575,-0.01863224837320221,False,"NVDA,CSX"
2018-04-30,recovery,1.2578460839360004,0.10420000394004016,False,"NVDA,CSX"
2018-05-31,recovery,1.2171851241737028,-0.032325862664423055,False,"NVDA,CSX"
2018-07-31,recovery,1.3269313363174557,0.0901639446327073,False,"NVDA,CSX"
2018-08-31,recovery,1.3263933231903038,-0.00040545664453530707,False,"NVDA,CSX"
2018-10-31,normal,1.2536392341371263,-0.05485106701094202,False,"NVDA,CSX"
2018-11-30,recovery,1.0530623499771958,-0.1599956978835195,False,"NVDA,CSX"
2018-12-31,crash,1.1205870698747855,0.06518743042872029,True,
2019-01-31,normal,1.1194664828049108,0.0,False,"WDC,NTES"
2019-02-28,recovery,1.1474668633297462,0.025012254457746963,False,"WDC,NTES"
2019-04-30,recovery,0.9204296029767511,-0.19785953530211148,False,"WDC,NTES"
2019-05-31,normal,1.0681537652186734,0.16049479695586633,False,"WDC,NTES"
2019-07-31,normal,1.1600313493749292,0.08601531647219951,False,"WDC,NTES"
2019-09-30,recovery,1.129669318855164,-0.026173456895044744,False,"WDC,NTES"
2019-10-31,recovery,1.1734444921374738,0.03875043125600036,False,"WDC,NTES"
2019-12-31,recovery,1.2228108433230558,0.0431127219078179,False,"NVDA,TSLA"
2020-01-31,bull,1.3265926556188061,0.08487151783322211,False,"NVDA,TSLA"
2020-03-31,crash,1.7234678157062457,0.3004692898063891,True,
2020-04-30,normal,1.7217443478905394,0.0,False,"WDC,NVDA"
2020-06-30,recovery,1.8268589766952852,0.06105124081489261,False,"WDC,NVDA"
2020-07-31,recovery,2.0324930527337037,0.1125615488998512,False,"WDC,NVDA"
2020-08-31,recovery,2.007515436066517,-0.012289152296777631,False,"WDC,NVDA"
2020-09-30,bull,1.9447299050821532,-0.031275241951506126,False,"WDC,NVDA"
2020-11-30,recovery,2.0970636574954047,0.0783315729424217,False,"WDC,NVDA"
2020-12-31,recovery,2.1065247418522812,0.0045115866287894334,False,"WDC,NVDA"
2021-03-31,recovery,2.31049039267686,0.09792358471852992,False,"AVGO,NVDA"
2021-04-30,recovery,2.435550153385709,0.05412693387742626,False,"AVGO,NVDA"
2021-05-31,recovery,2.6867022727202827,0.10311925582211551,False,"AVGO,NVDA"
2021-06-30,recovery,2.6885888386416346,0.0007021864463761848,False,"AVGO,NVDA"
2021-08-31,recovery,2.580094391434866,-0.04035367760493391,False,"AVGO,NVDA"
2021-09-30,bull,2.9709731499007908,0.15149785207995636,False,"AVGO,NVDA"
2021-11-30,bull,3.225781357489521,0.08576590724060863,False,"AVGO,NVDA"
2021-12-31,recovery,2.7756067133054363,-0.13869391924128088,False,"DDOG,AAPL"
2022-01-31,bull,2.7995476211276484,0.008625468337227583,False,"DDOG,AAPL"
2022-02-28,normal,2.8290831823675067,0.0105501192467523,False,"DDOG,AAPL"
2022-03-31,recovery,2.4349233079466828,-0.1393242435844438,False,"DDOG,AAPL"
2022-05-31,normal,2.3144266077580427,-0.04948685644241184,False,"DDOG,AAPL"
2022-06-30,crash,2.6395389010793546,0.14161368232841295,True,
2022-08-31,normal,2.6368993621782755,0.0,False,"NVDA,NFLX"
2022-09-30,crash,3.0973555570979765,0.17579611022768804,True,
2022-10-31,normal,3.0942582015408786,0.0,False,"NVDA,NFLX"
2022-11-30,recovery,2.8292365964705093,-0.08564947971646136,False,"NVDA,NFLX"
2023-01-31,recovery,2.9687764057632147,0.04932065754655596,False,"NVDA,NFLX"
2023-02-28,normal,3.368297461487758,0.13457431652614948,False,"NVDA,NFLX"
2023-03-31,recovery,3.2907966355294698,-0.023008901928767367,False,"NVDA,NFLX"
2023-05-31,recovery,3.6737235479665302,0.11636298284213187,False,"NVDA,NFLX"
2023-06-30,recovery,3.859617331334668,0.05060091782655585,False,"NVDA,NFLX"
2023-07-31,recovery,3.940864701014204,0.02207270096401015,False,"ORLY,AVGO"
